117	XMB1XCODE	\N	1761	\N	2008-11-05 09:19:48.718+01	2
118	XMB1XCODE	\N	2061	\N	2008-11-05 09:19:48.718+01	2
119	XMB1XCODE	\N	1794	\N	2008-11-05 09:19:48.718+01	2
120	XMB1XCODE	\N	2085	\N	2008-11-05 09:19:48.718+01	2
121	XMB1XCODE	\N	1818	\N	2008-11-05 09:19:48.718+01	2
122	XMB1XCODE	\N	2112	\N	2008-11-05 09:19:48.718+01	2
123	XMB1XCODE	\N	981	\N	2008-11-05 09:19:48.718+01	2
124	XMB1XCODE	\N	1329	\N	2008-11-05 09:19:48.718+01	2
125	XMB1XCODE	\N	1011	\N	2008-11-05 09:19:48.718+01	2
126	XMB1XCODE	\N	1353	\N	2008-11-05 09:19:48.718+01	2
127	XMB1XCODE	\N	1035	\N	2008-11-05 09:19:48.718+01	2
128	XMB1XCODE	\N	1386	\N	2008-11-05 09:19:48.718+01	2
129	XMB1XCODE	\N	1071	\N	2008-11-05 09:19:48.718+01	2
130	XMB1XCODE	\N	1410	\N	2008-11-05 09:19:48.718+01	2
131	XMB1XCODE	\N	1110	\N	2008-11-05 09:19:48.718+01	2
132	XMB1XCODE	\N	1434	\N	2008-11-05 09:19:48.718+01	2
133	XMB1XCODE	\N	1137	\N	2008-11-05 09:19:48.718+01	2
134	XMB1XCODE	\N	1458	\N	2008-11-05 09:19:48.718+01	2
135	XMB1XCODE	\N	1161	\N	2008-11-05 09:19:48.718+01	2
136	XMB1XCODE	\N	1482	\N	2008-11-05 09:19:48.718+01	2
137	XMB1XCODE	\N	1233	\N	2008-11-05 09:19:48.718+01	2
138	XMB1XCODE	\N	1506	\N	2008-11-05 09:19:48.718+01	2
139	XMB1XCODE	\N	1266	\N	2008-11-05 09:19:48.718+01	2
140	XMB1XCODE	\N	1530	\N	2008-11-05 09:19:48.718+01	2
141	XMB1XCODE	\N	1305	\N	2008-11-05 09:19:48.718+01	2
142	XMB1XCODE	\N	1557	\N	2008-11-05 09:19:48.718+01	2
143	XMB1XCODE	\N	1581	\N	2008-11-05 09:19:48.718+01	2
144	XMB1XCODE	\N	1857	\N	2008-11-05 09:19:48.718+01	2
145	XMB1XCODE	\N	1605	\N	2008-11-05 09:19:48.718+01	2
146	XMB1XCODE	\N	1887	\N	2008-11-05 09:19:48.718+01	2
147	XMB1XCODE	\N	1629	\N	2008-11-05 09:19:48.718+01	2
148	XMB1XCODE	\N	1923	\N	2008-11-05 09:19:48.718+01	2
149	XMB1XCODE	\N	1653	\N	2008-11-05 09:19:48.718+01	2
150	XMB1XCODE	\N	1947	\N	2008-11-05 09:19:48.718+01	2
151	XMB1XCODE	\N	1680	\N	2008-11-05 09:19:48.718+01	2
152	XMB1XCODE	\N	1986	\N	2008-11-05 09:19:48.718+01	2
153	XMB1XCODE	\N	1704	\N	2008-11-05 09:19:48.718+01	2
154	XMB1XCODE	\N	2016	\N	2008-11-05 09:19:48.718+01	2
155	XMB1XCODE	\N	1725	\N	2008-11-05 09:19:48.718+01	2
156	XMB1XCODE	\N	2040	\N	2008-11-05 09:19:48.718+01	2
157	XMB1XCODE	\N	1764	\N	2008-11-05 09:19:48.718+01	2
158	XMB1XCODE	\N	2064	\N	2008-11-05 09:19:48.718+01	2
159	XMB1XCODE	\N	1797	\N	2008-11-05 09:19:48.718+01	2
160	XMB1XCODE	\N	2088	\N	2008-11-05 09:19:48.718+01	2
161	XMB1XCODE	\N	1821	\N	2008-11-05 09:19:48.718+01	2
162	XMB1XCODE	\N	2115	\N	2008-11-05 09:19:48.718+01	2
163	XMB1XCODE	\N	984	\N	2008-11-05 09:19:48.718+01	2
164	XMB1XCODE	\N	1332	\N	2008-11-05 09:19:48.718+01	2
165	XMB1XCODE	\N	1014	\N	2008-11-05 09:19:48.718+01	2
166	XMB1XCODE	\N	1356	\N	2008-11-05 09:19:48.718+01	2
167	XMB1XCODE	\N	1038	\N	2008-11-05 09:19:48.718+01	2
168	XMB1XCODE	\N	1389	\N	2008-11-05 09:19:48.718+01	2
169	XMB1XCODE	\N	1074	\N	2008-11-05 09:19:48.718+01	2
170	XMB1XCODE	\N	1413	\N	2008-11-05 09:19:48.718+01	2
171	XMB1XCODE	\N	1113	\N	2008-11-05 09:19:48.718+01	2
172	XMB1XCODE	\N	1437	\N	2008-11-05 09:19:48.718+01	2
173	XMB1XCODE	\N	1140	\N	2008-11-05 09:19:48.718+01	2
174	XMB1XCODE	\N	1461	\N	2008-11-05 09:19:48.718+01	2
175	XMB1XCODE	\N	1167	\N	2008-11-05 09:19:48.718+01	2
176	XMB1XCODE	\N	1485	\N	2008-11-05 09:19:48.718+01	2
177	XMB1XCODE	\N	1236	\N	2008-11-05 09:19:48.718+01	2
178	XMB1XCODE	\N	1509	\N	2008-11-05 09:19:48.718+01	2
179	XMB1XCODE	\N	1269	\N	2008-11-05 09:19:48.718+01	2
180	XMB1XCODE	\N	1533	\N	2008-11-05 09:19:48.718+01	2
181	XMB1XCODE	\N	1308	\N	2008-11-05 09:19:48.718+01	2
182	XMB1XCODE	\N	1560	\N	2008-11-05 09:19:48.718+01	2
183	XMB1XCODE	\N	1584	\N	2008-11-05 09:19:48.718+01	2
184	XMB1XCODE	\N	1860	\N	2008-11-05 09:19:48.718+01	2
185	XMB1XCODE	\N	1608	\N	2008-11-05 09:19:48.718+01	2
186	XMB1XCODE	\N	1890	\N	2008-11-05 09:19:48.718+01	2
187	XMB1XCODE	\N	1632	\N	2008-11-05 09:19:48.718+01	2
188	XMB1XCODE	\N	1926	\N	2008-11-05 09:19:48.718+01	2
189	XMB1XCODE	\N	1659	\N	2008-11-05 09:19:48.718+01	2
190	XMB1XCODE	\N	1953	\N	2008-11-05 09:19:48.718+01	2
191	XMB1XCODE	\N	1683	\N	2008-11-05 09:19:48.718+01	2
192	XMB1XCODE	\N	1989	\N	2008-11-05 09:19:48.718+01	2
193	XMB1XCODE	\N	2019	\N	2008-11-05 09:19:48.718+01	2
194	XMB1XCODE	\N	1728	\N	2008-11-05 09:19:48.718+01	2
195	XMB1XCODE	\N	2043	\N	2008-11-05 09:19:48.718+01	2
196	XMB1XCODE	\N	1767	\N	2008-11-05 09:19:48.718+01	2
197	XMB1XCODE	\N	2067	\N	2008-11-05 09:19:48.718+01	2
198	XMB1XCODE	\N	1800	\N	2008-11-05 09:19:48.718+01	2
199	XMB1XCODE	\N	2091	\N	2008-11-05 09:19:48.718+01	2
200	XMB1XCODE	\N	1824	\N	2008-11-05 09:19:48.718+01	2
201	XMB1XCODE	\N	2118	\N	2008-11-05 09:19:48.718+01	2
202	XMB1XCODE	\N	987	\N	2008-11-05 09:19:48.718+01	2
203	XMB1XCODE	\N	1335	\N	2008-11-05 09:19:48.718+01	2
204	XMB1XCODE	\N	1017	\N	2008-11-05 09:19:48.718+01	2
205	XMB1XCODE	\N	1359	\N	2008-11-05 09:19:48.718+01	2
206	XMB1XCODE	\N	1041	\N	2008-11-05 09:19:48.718+01	2
207	XMB1XCODE	\N	1392	\N	2008-11-05 09:19:48.718+01	2
208	XMB1XCODE	\N	1077	\N	2008-11-05 09:19:48.718+01	2
209	XMB1XCODE	\N	1416	\N	2008-11-05 09:19:48.718+01	2
210	XMB1XCODE	\N	1116	\N	2008-11-05 09:19:48.718+01	2
211	XMB1XCODE	\N	1440	\N	2008-11-05 09:19:48.718+01	2
212	XMB1XCODE	\N	1143	\N	2008-11-05 09:19:48.718+01	2
213	XMB1XCODE	\N	1464	\N	2008-11-05 09:19:48.718+01	2
214	XMB1XCODE	\N	1182	\N	2008-11-05 09:19:48.718+01	2
215	XMB1XCODE	\N	1488	\N	2008-11-05 09:19:48.718+01	2
216	XMB1XCODE	\N	1239	\N	2008-11-05 09:19:48.718+01	2
217	XMB1XCODE	\N	1512	\N	2008-11-05 09:19:48.718+01	2
218	XMB1XCODE	\N	1272	\N	2008-11-05 09:19:48.718+01	2
219	XMB1XCODE	\N	1536	\N	2008-11-05 09:19:48.718+01	2
220	XMB1XCODE	\N	1311	\N	2008-11-05 09:19:48.718+01	2
221	XMB1XCODE	\N	1563	\N	2008-11-05 09:19:48.718+01	2
222	XMB1XCODE	\N	1587	\N	2008-11-05 09:19:48.718+01	2
223	XMB1XCODE	\N	1863	\N	2008-11-05 09:19:48.718+01	2
224	XMB1XCODE	\N	1611	\N	2008-11-05 09:19:48.718+01	2
225	XMB1XCODE	\N	1893	\N	2008-11-05 09:19:48.718+01	2
226	XMB1XCODE	\N	1635	\N	2008-11-05 09:19:48.718+01	2
227	XMB1XCODE	\N	1929	\N	2008-11-05 09:19:48.718+01	2
228	XMB1XCODE	\N	1662	\N	2008-11-05 09:19:48.718+01	2
229	XMB1XCODE	\N	1959	\N	2008-11-05 09:19:48.718+01	2
230	XMB1XCODE	\N	1686	\N	2008-11-05 09:19:48.718+01	2
231	XMB1XCODE	\N	1992	\N	2008-11-05 09:19:48.718+01	2
232	XMB1XCODE	\N	1707	\N	2008-11-05 09:19:48.718+01	2
233	XMB1XCODE	\N	2022	\N	2008-11-05 09:19:48.718+01	2
234	XMB1XCODE	\N	1731	\N	2008-11-05 09:19:48.718+01	2
235	XMB1XCODE	\N	2046	\N	2008-11-05 09:19:48.718+01	2
236	XMB1XCODE	\N	1770	\N	2008-11-05 09:19:48.718+01	2
237	XMB1XCODE	\N	2070	\N	2008-11-05 09:19:48.718+01	2
238	XMB1XCODE	\N	1803	\N	2008-11-05 09:19:48.718+01	2
239	XMB1XCODE	\N	2094	\N	2008-11-05 09:19:48.718+01	2
240	XMB1XCODE	\N	1827	\N	2008-11-05 09:19:48.718+01	2
241	XMB1XCODE	\N	2121	\N	2008-11-05 09:19:48.718+01	2
242	XMB1XCODE	\N	990	\N	2008-11-05 09:19:48.718+01	2
243	XMB1XCODE	\N	1338	\N	2008-11-05 09:19:48.718+01	2
244	XMB1XCODE	\N	1020	\N	2008-11-05 09:19:48.718+01	2
245	XMB1XCODE	\N	1362	\N	2008-11-05 09:19:48.718+01	2
246	XMB1XCODE	\N	1044	\N	2008-11-05 09:19:48.718+01	2
247	XMB1XCODE	\N	1395	\N	2008-11-05 09:19:48.718+01	2
248	XMB1XCODE	\N	1095	\N	2008-11-05 09:19:48.718+01	2
249	XMB1XCODE	\N	1419	\N	2008-11-05 09:19:48.718+01	2
250	XMB1XCODE	\N	1119	\N	2008-11-05 09:19:48.718+01	2
251	XMB1XCODE	\N	1443	\N	2008-11-05 09:19:48.718+01	2
252	XMB1XCODE	\N	1146	\N	2008-11-05 09:19:48.718+01	2
253	XMB1XCODE	\N	1467	\N	2008-11-05 09:19:48.718+01	2
254	XMB1XCODE	\N	1185	\N	2008-11-05 09:19:48.718+01	2
255	XMB1XCODE	\N	1491	\N	2008-11-05 09:19:48.718+01	2
256	XMB1XCODE	\N	1242	\N	2008-11-05 09:19:48.718+01	2
257	XMB1XCODE	\N	1515	\N	2008-11-05 09:19:48.718+01	2
258	XMB1XCODE	\N	1275	\N	2008-11-05 09:19:48.718+01	2
259	XMB1XCODE	\N	1539	\N	2008-11-05 09:19:48.718+01	2
260	XMB1XCODE	\N	1314	\N	2008-11-05 09:19:48.718+01	2
261	XMB1XCODE	\N	1566	\N	2008-11-05 09:19:48.718+01	2
262	XMB1XCODE	\N	1590	\N	2008-11-05 09:19:48.718+01	2
263	XMB1XCODE	\N	1866	\N	2008-11-05 09:19:48.718+01	2
264	XMB1XCODE	\N	1614	\N	2008-11-05 09:19:48.718+01	2
265	XMB1XCODE	\N	1896	\N	2008-11-05 09:19:48.718+01	2
266	XMB1XCODE	\N	1638	\N	2008-11-05 09:19:48.718+01	2
267	XMB1XCODE	\N	1932	\N	2008-11-05 09:19:48.718+01	2
268	XMB1XCODE	\N	1665	\N	2008-11-05 09:19:48.718+01	2
269	XMB1XCODE	\N	1962	\N	2008-11-05 09:19:48.718+01	2
270	XMB1XCODE	\N	1689	\N	2008-11-05 09:19:48.718+01	2
271	XMB1XCODE	\N	1995	\N	2008-11-05 09:19:48.718+01	2
272	XMB1XCODE	\N	1710	\N	2008-11-05 09:19:48.718+01	2
273	XMB1XCODE	\N	2025	\N	2008-11-05 09:19:48.718+01	2
274	XMB1XCODE	\N	1737	\N	2008-11-05 09:19:48.718+01	2
275	XMB1XCODE	\N	2049	\N	2008-11-05 09:19:48.718+01	2
276	XMB1XCODE	\N	1782	\N	2008-11-05 09:19:48.718+01	2
277	XMB1XCODE	\N	2073	\N	2008-11-05 09:19:48.718+01	2
278	XMB1XCODE	\N	1806	\N	2008-11-05 09:19:48.718+01	2
279	XMB1XCODE	\N	2100	\N	2008-11-05 09:19:48.718+01	2
280	XMB1XCODE	\N	1830	\N	2008-11-05 09:19:48.718+01	2
281	XMB1XCODE	\N	2124	\N	2008-11-05 09:19:48.718+01	2
282	XMB1XCODE	\N	993	\N	2008-11-05 09:19:48.718+01	2
283	XMB1XCODE	\N	1023	\N	2008-11-05 09:19:48.718+01	2
284	XMB1XCODE	\N	1365	\N	2008-11-05 09:19:48.718+01	2
285	XMB1XCODE	\N	1047	\N	2008-11-05 09:19:48.718+01	2
286	XMB1XCODE	\N	1398	\N	2008-11-05 09:19:48.718+01	2
287	XMB1XCODE	\N	1098	\N	2008-11-05 09:19:48.718+01	2
288	XMB1XCODE	\N	1422	\N	2008-11-05 09:19:48.718+01	2
289	XMB1XCODE	\N	1122	\N	2008-11-05 09:19:48.718+01	2
290	XMB1XCODE	\N	1446	\N	2008-11-05 09:19:48.718+01	2
291	XMB1XCODE	\N	1149	\N	2008-11-05 09:19:48.718+01	2
292	XMB1XCODE	\N	1470	\N	2008-11-05 09:19:48.718+01	2
293	XMB1XCODE	\N	1221	\N	2008-11-05 09:19:48.718+01	2
294	XMB1XCODE	\N	1494	\N	2008-11-05 09:19:48.718+01	2
295	XMB1XCODE	\N	1245	\N	2008-11-05 09:19:48.718+01	2
296	XMB1XCODE	\N	1518	\N	2008-11-05 09:19:48.718+01	2
297	XMB1XCODE	\N	1278	\N	2008-11-05 09:19:48.718+01	2
298	XMB1XCODE	\N	1542	\N	2008-11-05 09:19:48.718+01	2
299	XMB1XCODE	\N	1317	\N	2008-11-05 09:19:48.718+01	2
300	XMB1XCODE	\N	1569	\N	2008-11-05 09:19:48.718+01	2
301	XMB1XCODE	\N	1593	\N	2008-11-05 09:19:48.718+01	2
302	XMB1XCODE	\N	1869	\N	2008-11-05 09:19:48.718+01	2
303	XMB1XCODE	\N	1617	\N	2008-11-05 09:19:48.718+01	2
304	XMB1XCODE	\N	1899	\N	2008-11-05 09:19:48.718+01	2
305	XMB1XCODE	\N	1641	\N	2008-11-05 09:19:48.718+01	2
306	XMB1XCODE	\N	1935	\N	2008-11-05 09:19:48.718+01	2
307	XMB1XCODE	\N	1668	\N	2008-11-05 09:19:48.718+01	2
308	XMB1XCODE	\N	1965	\N	2008-11-05 09:19:48.718+01	2
309	XMB1XCODE	\N	1692	\N	2008-11-05 09:19:48.718+01	2
310	XMB1XCODE	\N	1998	\N	2008-11-05 09:19:48.718+01	2
311	XMB1XCODE	\N	1713	\N	2008-11-05 09:19:48.718+01	2
312	XMB1XCODE	\N	2028	\N	2008-11-05 09:19:48.718+01	2
313	XMB1XCODE	\N	1740	\N	2008-11-05 09:19:48.718+01	2
314	XMB1XCODE	\N	2052	\N	2008-11-05 09:19:48.718+01	2
315	XMB1XCODE	\N	1785	\N	2008-11-05 09:19:48.718+01	2
316	XMB1XCODE	\N	2076	\N	2008-11-05 09:19:48.718+01	2
317	XMB1XCODE	\N	1809	\N	2008-11-05 09:19:48.718+01	2
318	XMB1XCODE	\N	2103	\N	2008-11-05 09:19:48.718+01	2
319	XMB1XCODE	\N	1833	\N	2008-11-05 09:19:48.718+01	2
320	XMB1XCODE	\N	2127	\N	2008-11-05 09:19:48.718+01	2
321	XMB2XCODE	\N	2142	\N	2008-11-05 09:20:17.877+01	2
322	XMB2XCODE	\N	2403	\N	2008-11-05 09:20:17.877+01	2
323	XMB2XCODE	\N	2181	\N	2008-11-05 09:20:17.877+01	2
324	XMB2XCODE	\N	2427	\N	2008-11-05 09:20:17.877+01	2
325	XMB2XCODE	\N	2205	\N	2008-11-05 09:20:17.877+01	2
326	XMB2XCODE	\N	2451	\N	2008-11-05 09:20:17.877+01	2
327	XMB2XCODE	\N	2232	\N	2008-11-05 09:20:17.877+01	2
328	XMB2XCODE	\N	2493	\N	2008-11-05 09:20:17.877+01	2
329	XMB2XCODE	\N	2256	\N	2008-11-05 09:20:17.877+01	2
330	XMB2XCODE	\N	2565	\N	2008-11-05 09:20:17.877+01	2
331	XMB2XCODE	\N	2286	\N	2008-11-05 09:20:17.877+01	2
332	XMB2XCODE	\N	2589	\N	2008-11-05 09:20:17.877+01	2
333	XMB2XCODE	\N	2310	\N	2008-11-05 09:20:17.877+01	2
334	XMB2XCODE	\N	2613	\N	2008-11-05 09:20:17.877+01	2
335	XMB2XCODE	\N	2331	\N	2008-11-05 09:20:17.877+01	2
336	XMB2XCODE	\N	2634	\N	2008-11-05 09:20:17.877+01	2
337	XMB2XCODE	\N	2355	\N	2008-11-05 09:20:17.877+01	2
338	XMB2XCODE	\N	2682	\N	2008-11-05 09:20:17.877+01	2
339	XMB2XCODE	\N	2379	\N	2008-11-05 09:20:17.877+01	2
340	XMB2XCODE	\N	2706	\N	2008-11-05 09:20:17.877+01	2
341	XMB2XCODE	\N	2751	\N	2008-11-05 09:20:17.877+01	2
342	XMB2XCODE	\N	3051	\N	2008-11-05 09:20:17.877+01	2
343	XMB2XCODE	\N	2775	\N	2008-11-05 09:20:17.877+01	2
344	XMB2XCODE	\N	3102	\N	2008-11-05 09:20:17.877+01	2
345	XMB2XCODE	\N	2841	\N	2008-11-05 09:20:17.877+01	2
346	XMB2XCODE	\N	3126	\N	2008-11-05 09:20:17.877+01	2
347	XMB2XCODE	\N	2874	\N	2008-11-05 09:20:17.877+01	2
348	XMB2XCODE	\N	3150	\N	2008-11-05 09:20:17.877+01	2
349	XMB2XCODE	\N	2898	\N	2008-11-05 09:20:17.877+01	2
350	XMB2XCODE	\N	3177	\N	2008-11-05 09:20:17.877+01	2
351	XMB2XCODE	\N	2922	\N	2008-11-05 09:20:17.877+01	2
352	XMB2XCODE	\N	3201	\N	2008-11-05 09:20:17.877+01	2
353	XMB2XCODE	\N	2949	\N	2008-11-05 09:20:17.877+01	2
354	XMB2XCODE	\N	3225	\N	2008-11-05 09:20:17.877+01	2
355	XMB2XCODE	\N	2973	\N	2008-11-05 09:20:17.877+01	2
356	XMB2XCODE	\N	3249	\N	2008-11-05 09:20:17.877+01	2
357	XMB2XCODE	\N	969	\N	2008-11-05 09:20:17.877+01	2
358	XMB2XCODE	\N	3273	\N	2008-11-05 09:20:17.877+01	2
359	XMB2XCODE	\N	3024	\N	2008-11-05 09:20:17.877+01	2
