30	XXXXX-ALL	5	2	2008-11-05 09:18:29.437+01	2009-03-18 10:50:19.475958+01	'xxxxx-all':2B 'xxxxx-all (control)':1A
31	X-NO-DESC	5	2	2008-11-05 09:18:29.437+01	2009-03-18 10:50:19.475958+01	'x-no-desc':2B 'x-no-desc (control)':1A
32	X-NO-SIZE	5	2	2008-11-05 09:18:29.437+01	2009-03-18 10:50:19.475958+01	'x-no-size':2B 'x-no-size (control)':1A
33	X-NO-VOL	5	2	2008-11-05 09:18:29.437+01	2009-03-18 10:50:19.475958+01	'x-no-vol':2B 'x-no-vol (control)':1A
34	BACTERIUM-X	6	2	2008-11-05 09:18:32.871+01	2009-03-18 10:50:19.475958+01	'bacterium-x':2B 'bacterium-x (bacterium)':1A
35	BACTERIUM-Y	6	2	2008-11-05 09:18:32.871+01	2009-03-18 10:50:19.475958+01	'bacterium-y':2B 'bacterium-y (bacterium)':1A
36	MYGENE1	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'mygene1':2B 'mygene1 (gene)':1A
37	MYGENE2	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'mygene2':2B 'mygene2 (gene)':1A
38	913	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'913':2B '913 (gene)':1A
39	1384	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'1384':2B '1384 (gene)':1A
40	1	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'1':2B '1 (gene)':1A
41	2	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'2':2B '2 (gene)':1A
42	12	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'12':2B '12 (gene)':1A
43	13	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'13':2B '13 (gene)':1A
44	18	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'18':2B '18 (gene)':1A
45	19	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'19':2B '19 (gene)':1A
46	20	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'20':2B '20 (gene)':1A
47	21	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'21':2B '21 (gene)':1A
48	22	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'22':2B '22 (gene)':1A
49	23	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'23':2B '23 (gene)':1A
50	24	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'24':2B '24 (gene)':1A
51	25	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'25':2B '25 (gene)':1A
52	27	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'27':2B '27 (gene)':1A
53	31	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'31':2B '31 (gene)':1A
54	32	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'32':2B '32 (gene)':1A
55	33	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'33':2B '33 (gene)':1A
56	34	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'34':2B '34 (gene)':1A
57	35	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'35':2B '35 (gene)':1A
58	37	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'37':2B '37 (gene)':1A
59	38	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'38':2B '38 (gene)':1A
60	39	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'39':2B '39 (gene)':1A
61	40	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'40':2B '40 (gene)':1A
62	41	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'41':2B '41 (gene)':1A
63	43	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'43':2B '43 (gene)':1A
64	47	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'47':2B '47 (gene)':1A
65	48	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'48':2B '48 (gene)':1A
66	49	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'49':2B '49 (gene)':1A
67	51	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'51':2B '51 (gene)':1A
68	52	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'52':2B '52 (gene)':1A
69	53	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'53':2B '53 (gene)':1A
70	54	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'54':2B '54 (gene)':1A
71	55	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'55':2B '55 (gene)':1A
72	56	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'56':2B '56 (gene)':1A
73	81	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'81':2B '81 (gene)':1A
74	86	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'86':2B '86 (gene)':1A
75	87	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'87':2B '87 (gene)':1A
76	90	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'90':2B '90 (gene)':1A
77	91	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'91':2B '91 (gene)':1A
78	92	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'92':2B '92 (gene)':1A
79	93	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'93':2B '93 (gene)':1A
80	94	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'94':2B '94 (gene)':1A
81	100	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'100':2B '100 (gene)':1A
82	101	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'101':2B '101 (gene)':1A
83	102	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'102':2B '102 (gene)':1A
84	103	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'103':2B '103 (gene)':1A
85	104	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'104':2B '104 (gene)':1A
86	107	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'107':2B '107 (gene)':1A
87	108	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'108':2B '108 (gene)':1A
88	109	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'109':2B '109 (gene)':1A
89	111	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'111':2B '111 (gene)':1A
90	112	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'112':2B '112 (gene)':1A
91	113	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'113':2B '113 (gene)':1A
92	114	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'114':2B '114 (gene)':1A
93	115	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'115':2B '115 (gene)':1A
94	117	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'117':2B '117 (gene)':1A
95	118	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'118':2B '118 (gene)':1A
96	123	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'123':2B '123 (gene)':1A
97	124	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'124':2B '124 (gene)':1A
98	125	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'125':2B '125 (gene)':1A
99	126	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'126':2B '126 (gene)':1A
100	127	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'127':2B '127 (gene)':1A
101	128	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'128':2B '128 (gene)':1A
102	130	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'130':2B '130 (gene)':1A
103	131	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'131':2B '131 (gene)':1A
104	132	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'132':2B '132 (gene)':1A
105	133	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'133':2B '133 (gene)':1A
106	134	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'134':2B '134 (gene)':1A
107	135	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'135':2B '135 (gene)':1A
108	136	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'136':2B '136 (gene)':1A
109	140	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'140':2B '140 (gene)':1A
110	142	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'142':2B '142 (gene)':1A
111	143	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'143':2B '143 (gene)':1A
112	146	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'146':2B '146 (gene)':1A
113	147	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'147':2B '147 (gene)':1A
114	148	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'148':2B '148 (gene)':1A
115	150	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'150':2B '150 (gene)':1A
116	151	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'151':2B '151 (gene)':1A
117	152	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'152':2B '152 (gene)':1A
118	153	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'153':2B '153 (gene)':1A
119	154	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'154':2B '154 (gene)':1A
120	155	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'155':2B '155 (gene)':1A
121	156	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'156':2B '156 (gene)':1A
122	157	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'157':2B '157 (gene)':1A
123	158	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'158':2B '158 (gene)':1A
124	163	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'163':2B '163 (gene)':1A
125	165	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'165':2B '165 (gene)':1A
126	166	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'166':2B '166 (gene)':1A
127	173	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'173':2B '173 (gene)':1A
128	174	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'174':2B '174 (gene)':1A
129	175	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'175':2B '175 (gene)':1A
130	177	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'177':2B '177 (gene)':1A
131	178	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'178':2B '178 (gene)':1A
132	181	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'181':2B '181 (gene)':1A
133	182	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'182':2B '182 (gene)':1A
134	183	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'183':2B '183 (gene)':1A
135	185	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'185':2B '185 (gene)':1A
136	186	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'186':2B '186 (gene)':1A
137	187	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'187':2B '187 (gene)':1A
138	189	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'189':2B '189 (gene)':1A
139	190	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'190':2B '190 (gene)':1A
140	191	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'191':2B '191 (gene)':1A
141	196	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'196':2B '196 (gene)':1A
142	197	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'197':2B '197 (gene)':1A
143	199	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'199':2B '199 (gene)':1A
144	203	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'203':2B '203 (gene)':1A
145	204	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'204':2B '204 (gene)':1A
146	205	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'205':2B '205 (gene)':1A
147	207	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'207':2B '207 (gene)':1A
148	208	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'208':2B '208 (gene)':1A
149	210	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'210':2B '210 (gene)':1A
150	212	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'212':2B '212 (gene)':1A
151	214	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'214':2B '214 (gene)':1A
152	215	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'215':2B '215 (gene)':1A
153	216	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'216':2B '216 (gene)':1A
154	217	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'217':2B '217 (gene)':1A
155	218	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'218':2B '218 (gene)':1A
156	219	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'219':2B '219 (gene)':1A
157	220	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'220':2B '220 (gene)':1A
158	221	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'221':2B '221 (gene)':1A
159	222	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'222':2B '222 (gene)':1A
160	223	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'223':2B '223 (gene)':1A
161	224	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'224':2B '224 (gene)':1A
162	225	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'225':2B '225 (gene)':1A
163	226	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'226':2B '226 (gene)':1A
164	229	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'229':2B '229 (gene)':1A
165	231	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'231':2B '231 (gene)':1A
166	238	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'238':2B '238 (gene)':1A
167	239	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'239':2B '239 (gene)':1A
168	240	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'240':2B '240 (gene)':1A
169	241	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'241':2B '241 (gene)':1A
170	242	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'242':2B '242 (gene)':1A
171	245	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'245':2B '245 (gene)':1A
172	246	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'246':2B '246 (gene)':1A
173	247	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'247':2B '247 (gene)':1A
174	248	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'248':2B '248 (gene)':1A
175	249	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'249':2B '249 (gene)':1A
176	251	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'251':2B '251 (gene)':1A
177	262	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'262':2B '262 (gene)':1A
178	265	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'265':2B '265 (gene)':1A
179	267	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'267':2B '267 (gene)':1A
180	268	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'268':2B '268 (gene)':1A
181	269	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'269':2B '269 (gene)':1A
182	270	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'270':2B '270 (gene)':1A
183	271	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'271':2B '271 (gene)':1A
184	272	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'272':2B '272 (gene)':1A
185	283	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'283':2B '283 (gene)':1A
186	284	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'284':2B '284 (gene)':1A
187	285	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'285':2B '285 (gene)':1A
188	287	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'287':2B '287 (gene)':1A
189	288	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'288':2B '288 (gene)':1A
190	290	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'290':2B '290 (gene)':1A
191	291	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'291':2B '291 (gene)':1A
192	292	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'292':2B '292 (gene)':1A
193	293	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'293':2B '293 (gene)':1A
194	301	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'301':2B '301 (gene)':1A
195	302	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'302':2B '302 (gene)':1A
196	316	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'316':2B '316 (gene)':1A
197	317	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'317':2B '317 (gene)':1A
198	319	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'319':2B '319 (gene)':1A
199	324	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'324':2B '324 (gene)':1A
200	325	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'325':2B '325 (gene)':1A
201	326	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'326':2B '326 (gene)':1A
202	327	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'327':2B '327 (gene)':1A
203	328	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'328':2B '328 (gene)':1A
204	329	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'329':2B '329 (gene)':1A
205	330	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'330':2B '330 (gene)':1A
206	331	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'331':2B '331 (gene)':1A
207	332	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'332':2B '332 (gene)':1A
208	333	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'333':2B '333 (gene)':1A
209	334	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'334':2B '334 (gene)':1A
210	335	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'335':2B '335 (gene)':1A
211	336	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'336':2B '336 (gene)':1A
212	338	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'338':2B '338 (gene)':1A
213	343	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'343':2B '343 (gene)':1A
214	344	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'344':2B '344 (gene)':1A
215	345	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'345':2B '345 (gene)':1A
216	348	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'348':2B '348 (gene)':1A
217	350	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'350':2B '350 (gene)':1A
218	351	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'351':2B '351 (gene)':1A
219	353	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'353':2B '353 (gene)':1A
220	354	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'354':2B '354 (gene)':1A
221	355	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'355':2B '355 (gene)':1A
222	356	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'356':2B '356 (gene)':1A
223	357	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'357':2B '357 (gene)':1A
224	358	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'358':2B '358 (gene)':1A
225	359	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'359':2B '359 (gene)':1A
226	360	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'360':2B '360 (gene)':1A
227	361	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'361':2B '361 (gene)':1A
228	362	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'362':2B '362 (gene)':1A
229	363	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'363':2B '363 (gene)':1A
230	364	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'364':2B '364 (gene)':1A
231	366	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'366':2B '366 (gene)':1A
232	367	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'367':2B '367 (gene)':1A
233	368	3	2	2008-11-05 09:18:36.259+01	2009-03-18 10:50:19.475958+01	'368':2B '368 (gene)':1A
