#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
8	27	1031.7	746.6	759.4	999.5	3373.0	3360.7	3332.4	3308.0	29.1	21.1	21.2	28.6	
8	28	1020.6	743.5	757.3	986.3	3344.0	3331.3	3301.7	3276.7	29.1	21.2	21.3	28.5	
8	29	1020.0	740.7	754.7	982.8	3339.5	3326.7	3299.4	3273.4	29.1	21.2	21.2	28.4	
8	30	1008.4	734.3	747.2	972.0	3304.7	3289.3	3258.5	3236.7	29.1	21.2	21.2	28.4	
8	31	1011.8	736.1	750.4	976.6	3319.5	3302.3	3272.8	3251.1	29.1	21.2	21.3	28.4	
8	32	1007.5	729.6	746.1	971.0	3299.5	3282.6	3253.9	3232.0	29.1	21.2	21.3	28.4	
8	33	1004.5	728.6	744.5	969.2	3294.0	3276.5	3246.7	3226.8	29.1	21.2	21.3	28.4	
8	34	1000.5	726.0	741.5	961.7	3277.7	3261.2	3232.9	3211.1	29.1	21.2	21.3	28.4	
8	35	991.6	718.0	730.7	955.4	3248.4	3230.1	3196.7	3179.7	29.1	21.2	21.2	28.5	
8	36	985.9	713.2	726.2	947.8	3229.0	3209.5	3181.8	3160.4	29.1	21.2	21.3	28.4	
8	37	982.0	714.8	727.3	945.4	3221.0	3204.8	3173.2	3154.8	29.1	21.2	21.3	28.4	
8	38	975.6	712.6	725.8	938.3	3205.6	3187.1	3154.9	3136.1	29.1	21.3	21.3	28.4	
8	39	971.4	708.6	719.6	934.6	3192.8	3173.6	3141.3	3123.7	29.1	21.3	21.3	28.4	
8	40	964.6	705.3	719.0	930.9	3176.0	3156.6	3128.1	3108.5	29.0	21.2	21.3	28.4	
8	41	962.1	698.8	713.6	925.7	3159.4	3139.6	3109.6	3093.4	29.1	21.2	21.4	28.4	
8	42	958.5	698.1	713.3	920.8	3150.3	3129.5	3099.3	3079.3	29.1	21.2	21.4	28.4	
8	43	955.4	696.5	708.8	918.6	3142.0	3123.0	3090.2	3072.3	29.0	21.2	21.4	28.4	
8	44	950.3	690.5	705.0	911.9	3119.7	3098.4	3066.0	3050.4	29.1	21.2	21.3	28.4	
8	45	919.8	666.2	677.2	884.3	3011.7	2995.4	2965.4	2948.6	29.1	21.2	21.3	28.4	
8	46	913.7	663.6	675.0	880.3	2995.1	2979.8	2955.3	2935.8	29.1	21.2	21.3	28.4	
8	47	910.5	660.4	670.6	875.9	2982.2	2968.1	2941.0	2924.7	29.1	21.2	21.3	28.4	
8	48	902.5	654.2	670.6	869.1	2961.9	2945.4	2915.5	2904.2	29.1	21.2	21.4	28.3	
8	49	899.0	656.7	669.9	864.9	2956.6	2939.8	2912.5	2896.9	29.0	21.3	21.4	28.3	
8	50	889.9	647.1	660.7	855.0	2920.7	2903.1	2880.0	2863.0	29.1	21.2	21.4	28.3	
8	51	0.4	0.0	0.8	0.3	101.0	107.8	127.3	98.2	0.1	0.1	0.5	0.1	
8	52	0.4	0.0	0.9	0.3	103.5	112.4	131.5	99.3	0.1	0.1	0.5	0.1	
8	53	3.1	0.3	6.4	2.2	102.7	111.7	134.4	99.3	1.0	0.6	3.7	0.9	
8	54	0.9	0.0	1.9	0.6	105.8	117.7	136.9	99.2	0.3	0.2	1.1	0.2	
8	55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
8	56	1.1	0.2	2.4	0.8	100.5	104.8	124.4	98.2	0.4	0.3	1.4	0.4	
8	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
6	1	1233.5	854.9	373.7	1918.4	4203.2	4199.9	4210.7	4174.6	27.9	19.5	8.1	44.5	
6	2	1603.7	974.3	884.8	834.9	4085.0	4088.9	4075.0	4060.1	37.9	23.0	20.3	18.9	
6	3	886.4	1456.7	1070.5	771.1	3995.0	3971.6	3942.4	3868.3	20.9	35.5	25.0	18.6	
6	4	807.3	1212.1	1268.2	817.3	3907.0	3911.2	3862.9	3803.4	19.4	29.8	30.7	20.1	
6	5	986.6	933.5	1310.6	903.9	3911.0	3908.8	3897.5	3841.8	23.7	22.6	31.9	21.8	
6	6	873.9	931.0	1225.9	985.5	3803.6	3785.9	3762.1	3744.2	21.6	23.3	30.7	24.4	
6	7	1141.7	942.0	1158.6	802.8	3826.9	3826.7	3793.8	3796.1	28.3	23.4	28.8	19.5	
6	8	1038.1	1095.4	787.2	1095.2	3787.5	3784.2	3774.8	3802.9	26.0	27.6	19.4	27.0	
6	9	947.9	973.1	993.8	1212.3	3916.7	3899.3	3876.4	3863.5	22.8	23.7	24.0	29.6	
6	10	753.7	903.5	1530.7	764.4	3761.4	3760.7	3730.6	3733.5	18.8	22.8	39.5	19.0	
6	11	1417.3	723.3	1094.8	745.6	3779.2	3774.9	3756.1	3776.5	36.0	18.2	27.5	18.2	
6	12	952.7	751.4	1172.1	1112.9	3804.8	3782.4	3758.1	3724.2	23.6	18.7	29.5	28.1	
6	13	678.4	965.6	1017.2	1278.0	3758.4	3732.8	3722.4	3698.2	16.9	24.6	25.7	32.9	
6	14	960.0	871.3	939.9	1107.2	3688.8	3684.8	3653.2	3637.9	24.7	22.5	24.1	28.7	
6	15	749.9	1049.2	1213.7	890.1	3720.4	3694.1	3675.7	3683.0	18.9	27.2	31.4	22.5	
6	16	882.4	915.7	889.6	1138.8	3662.6	3629.5	3613.7	3586.7	22.8	24.1	23.1	30.0	
6	17	946.8	902.5	1087.1	896.4	3653.4	3642.0	3606.2	3583.2	24.6	23.5	28.5	23.4	
6	18	773.1	790.4	990.0	1244.1	3624.2	3620.3	3596.9	3557.9	20.1	20.6	25.9	33.3	
6	19	771.5	974.3	1091.4	986.1	3653.1	3632.6	3609.6	3546.8	19.8	25.5	28.6	26.1	
6	20	676.6	790.5	1135.9	1213.1	3666.4	3635.2	3619.9	3564.6	17.3	20.6	29.8	32.3	
6	21	712.2	1066.1	1309.3	681.5	3618.5	3584.3	3563.9	3514.8	18.3	28.4	35.2	18.0	
6	22	345.1	794.5	1040.3	1584.0	3409.0	3569.5	3566.8	3535.2	9.0	20.2	27.4	43.4	
6	23	327.8	381.4	1234.2	1680.8	3451.2	3510.7	3478.8	3392.1	8.5	9.6	33.7	48.3	
6	24	568.1	193.9	2421.4	967.6	3528.8	3717.7	3580.8	3264.1	11.0	3.7	63.0	22.3	
6	25	1010.4	115.6	2362.6	604.7	3194.1	3607.5	3547.7	3552.8	25.7	1.2	61.8	11.2	
6	26	2131.7	118.1	1105.7	663.9	3254.5	3578.4	3502.4	3704.7	62.1	1.8	23.3	12.8	
6	27	2178.6	238.6	249.6	951.9	3483.1	3453.7	3463.5	3469.1	61.5	6.5	6.3	25.6	
6	28	1045.1	313.4	359.2	2699.9	3514.8	3507.9	3208.5	3784.3	22.9	5.7	4.2	67.3	
6	29	380.8	1074.1	312.1	2777.7	3274.5	3505.6	3139.5	3874.9	5.6	25.5	3.0	66.0	
6	30	283.4	1827.5	444.1	1953.6	3349.1	3481.4	3164.8	3672.7	3.3	46.5	7.5	42.7	
6	31	196.0	1718.4	609.5	1901.0	3369.2	3559.9	3230.5	3479.4	1.2	40.4	11.9	46.6	
6	32	184.4	1830.0	1238.9	1087.8	3255.9	3545.0	3271.1	3443.2	1.0	45.3	30.6	23.0	
6	33	180.5	1055.0	2330.3	474.5	3274.7	3549.8	3258.6	2518.3	1.1	22.9	66.9	9.1	
6	34	167.8	375.5	2881.9	376.7	3316.4	3478.7	3241.1	2374.5	1.1	5.6	86.9	6.5	
6	35	182.2	499.3	2418.1	602.5	3254.5	3778.7	3188.3	1950.9	1.7	8.7	69.9	19.7	
6	36	215.1	579.0	1800.0	949.3	3209.6	3576.7	3119.4	1883.6	1.9	11.4	46.4	40.2	
6	37	228.0	767.1	1438.4	591.5	2909.6	2910.1	2903.0	2756.1	7.2	24.8	47.6	20.4	
6	38	670.4	2358.6	1106.5	254.7	3476.4	3571.1	3191.5	2029.3	11.2	62.4	23.0	3.4	
6	39	1194.8	2430.2	676.8	199.4	3482.9	3708.0	3288.1	2181.8	26.0	61.5	10.2	2.3	
6	40	2358.5	1181.2	690.7	168.6	3500.9	3757.7	3148.8	2420.1	62.5	24.1	12.3	1.1	
6	41	2523.4	456.3	1143.7	158.6	3464.4	3623.4	3221.2	2856.3	67.7	6.0	25.3	1.0	
6	42	1504.9	330.0	2169.8	157.8	3389.8	3537.3	3202.5	2713.3	33.2	4.4	61.4	1.0	
6	43	1317.3	417.9	2179.2	178.9	3203.3	3469.0	3201.8	2909.2	29.5	7.6	61.5	1.4	
6	44	2058.8	220.9	775.9	224.7	3160.2	3156.2	3129.5	3087.9	64.0	6.5	23.0	6.4	
6	45	2081.0	1096.8	401.5	320.4	3183.5	3434.5	2867.2	2910.8	62.2	26.9	5.7	5.2	
6	46	945.8	1940.6	323.2	838.7	3155.4	3394.9	2793.5	2916.5	24.1	52.0	3.2	20.8	
6	47	565.3	1811.5	288.0	1443.3	3033.7	3471.8	2785.5	2976.2	11.4	44.9	1.7	42.0	
6	48	272.6	2061.3	213.3	698.3	3015.6	3101.9	2962.4	2992.4	7.8	64.9	6.2	21.1	
6	49	862.3	2269.3	343.1	396.6	2991.9	3335.1	2794.9	2569.4	21.2	64.6	5.3	8.9	
6	50	1247.8	882.6	614.5	229.8	2837.0	2863.5	2839.4	2829.4	42.8	29.5	20.3	7.4	
6	51	635.3	1945.5	827.7	807.4	3991.8	3970.3	3938.2	3964.8	14.6	47.6	19.3	18.4	
6	52	909.9	1476.7	1883.7	166.8	4085.6	4310.0	3620.9	3604.5	17.2	32.3	47.9	2.5	
6	53	2027.5	831.2	717.0	525.2	3896.1	3863.3	3851.8	3913.2	50.6	20.5	17.0	11.9	
6	54	1571.9	782.8	244.5	1737.8	3908.0	4013.6	3257.4	3784.9	37.4	17.6	2.7	42.3	
6	55	780.3	747.1	1680.2	748.3	3755.1	3731.6	3723.9	3696.0	19.3	18.7	43.4	18.6	
6	56	1313.0	763.7	275.2	1791.3	3928.7	3657.2	3383.3	3298.9	29.2	18.0	3.2	49.6	
6	57	3031.3	84.7	131.4	135.1	3370.5	1533.0	290.2	2686.8	89.7	1.4	0.3	0.3	
#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
3	1	1416.2	793.6	1094.2	1341.8	4404.2	4370.4	4343.4	4362.7	30.5	17.3	23.6	28.5	
3	2	1284.2	759.8	778.9	1242.2	3887.2	3874.4	3875.5	3852.2	31.7	18.9	18.8	30.6	
3	3	1208.4	728.8	878.9	1155.4	3802.5	3797.3	3785.8	3749.0	30.5	18.4	21.9	29.2	
3	4	1171.9	730.3	865.5	1092.0	3700.5	3693.4	3668.2	3646.8	30.3	19.0	22.2	28.4	
3	5	1187.2	782.3	821.4	1083.6	3687.9	3678.4	3674.7	3637.4	30.7	20.3	20.9	28.0	
3	6	1160.4	767.3	794.8	1113.7	3652.2	3644.7	3644.4	3606.0	30.3	20.1	20.4	29.2	
3	7	1141.9	815.8	782.1	1094.5	3646.1	3642.6	3639.3	3604.3	29.9	21.4	20.1	28.7	
3	8	1142.1	791.4	775.8	1106.1	3631.3	3626.5	3616.1	3586.7	30.1	20.8	20.0	29.1	
3	9	1139.3	801.4	768.2	1085.2	3615.8	3608.2	3605.3	3570.6	30.1	21.2	19.9	28.7	
3	10	1160.3	770.4	765.2	1086.4	3600.3	3590.8	3578.6	3555.7	30.8	20.5	19.9	28.8	
3	11	1172.0	757.5	755.0	1090.7	3598.5	3590.1	3582.4	3554.3	31.2	20.1	19.7	29.0	
3	12	1174.1	755.7	741.4	1082.6	3578.0	3571.0	3563.0	3531.2	31.4	20.2	19.4	29.0	
3	13	1152.8	752.4	722.6	1118.9	3573.3	3565.9	3554.6	3526.3	30.9	20.1	18.9	30.0	
3	14	1147.5	748.0	712.6	1126.5	3563.9	3558.2	3546.1	3515.6	30.9	20.1	18.7	30.4	
3	15	1205.0	714.6	691.1	1114.7	3555.9	3548.0	3543.7	3511.5	32.5	19.2	18.2	30.1	
3	16	1197.2	735.0	691.5	1095.4	3548.7	3540.8	3536.1	3500.3	32.4	19.8	18.2	29.6	
3	17	1238.7	707.0	675.8	1085.1	3540.2	3532.6	3522.5	3493.9	33.6	19.1	17.8	29.4	
3	18	1245.8	723.7	657.1	1073.6	3534.6	3526.3	3525.6	3487.4	33.9	19.6	17.4	29.1	
3	19	1267.0	677.3	669.0	1084.4	3534.2	3526.9	3521.0	3487.8	34.5	18.3	17.7	29.5	
3	20	1277.6	647.4	660.9	1081.9	3504.2	3499.2	3481.6	3459.9	35.1	17.7	17.6	29.6	
3	21	1313.5	654.8	630.4	1063.2	3501.4	3493.6	3487.9	3455.4	36.2	17.9	16.8	29.2	
3	22	1308.1	626.9	634.2	1074.2	3481.7	3476.2	3472.3	3440.9	36.2	17.2	17.0	29.6	
3	23	1327.3	633.1	646.6	1029.4	3478.1	3470.0	3467.8	3434.2	36.8	17.4	17.3	28.4	
3	24	1348.0	605.8	621.4	1038.2	3456.7	3447.8	3445.4	3409.1	37.7	16.8	16.7	28.9	
3	25	1318.9	594.0	644.3	1031.7	3432.9	3424.7	3418.5	3382.9	37.1	16.5	17.5	28.9	
3	26	1334.7	585.7	618.3	1023.2	3404.2	3400.5	3394.1	3360.6	37.9	16.4	16.9	28.9	
3	27	1318.6	594.4	601.8	1037.2	3399.1	3390.0	3383.4	3353.7	37.4	16.7	16.5	29.3	
3	28	1311.3	589.6	591.0	1043.7	3381.7	3372.7	3364.3	3335.6	37.4	16.6	16.2	29.7	
3	29	1317.6	579.7	576.2	1057.6	3378.4	3365.5	3362.7	3332.7	37.6	16.4	15.8	30.1	
3	30	1305.5	610.3	576.9	1025.2	3367.4	3353.0	3347.8	3316.4	37.4	17.3	15.9	29.3	
3	31	1324.7	590.6	574.5	1042.7	3377.1	3361.4	3353.4	3330.1	37.8	16.7	15.8	29.7	
3	32	1332.1	598.6	556.1	1028.0	3362.8	3349.5	3343.7	3316.2	38.3	17.0	15.3	29.4	
3	33	1343.0	631.8	547.7	1001.6	3371.1	3359.6	3355.4	3324.5	38.5	17.9	15.0	28.6	
3	34	1354.9	590.0	538.2	1047.6	3377.9	3361.3	3360.7	3330.1	38.8	16.7	14.7	29.9	
3	35	1375.8	584.7	552.5	997.6	3360.4	3344.6	3334.3	3310.2	39.6	16.6	15.2	28.6	
3	36	1421.7	574.6	538.3	964.7	3349.3	3335.4	3330.0	3299.8	41.1	16.4	14.8	27.7	
3	37	1482.0	552.8	509.0	947.6	3339.4	3326.2	3325.2	3290.2	43.1	15.8	13.9	27.2	
3	38	1508.6	568.6	503.3	901.4	3328.1	3316.7	3316.9	3283.3	44.0	16.3	13.8	25.9	
3	39	1552.0	536.1	495.0	897.9	3324.7	3313.7	3312.1	3287.0	45.4	15.4	13.6	25.7	
3	40	1594.0	510.6	487.9	883.3	3319.6	3308.1	3313.9	3279.4	46.7	14.6	13.3	25.3	
3	41	1623.8	482.5	512.3	835.9	3301.2	3290.2	3277.5	3258.3	47.9	13.9	14.2	24.0	
3	42	1652.4	446.3	517.1	831.8	3294.4	3285.9	3266.1	3256.2	48.8	12.8	14.4	23.9	
3	43	1361.8	375.6	453.6	671.8	3182.6	3166.1	2829.3	3164.2	41.6	11.3	14.6	19.8	
3	44	1618.7	451.6	550.9	803.1	3269.6	3260.0	3228.5	3229.8	48.2	13.1	15.6	23.2	
3	45	1546.4	406.5	553.5	763.8	3122.2	3124.1	3085.8	3095.3	48.2	12.3	16.5	23.0	
3	46	1511.2	419.8	537.6	790.9	3111.7	3116.2	3088.0	3087.5	47.2	12.8	16.1	23.9	
3	47	1483.7	392.8	545.0	827.5	3099.1	3099.7	3071.3	3075.0	46.5	12.0	16.4	25.2	
3	48	1441.1	423.9	538.3	822.8	3079.0	3075.2	3048.2	3055.4	45.4	13.1	16.3	25.2	
3	49	1400.9	417.5	538.9	861.2	3070.9	3065.7	3044.7	3043.5	44.2	12.9	16.3	26.6	
3	50	1344.0	430.1	559.2	841.0	3029.1	3020.1	2999.6	2999.7	42.9	13.5	17.3	26.3	
3	51	1265.5	2675.0	673.0	98.0	4573.3	4449.7	3585.5	2932.1	25.6	59.7	14.5	0.1	
3	52	1659.4	644.5	947.7	1103.7	4110.4	4047.5	4054.7	4081.4	38.6	14.9	21.5	25.0	
3	53	911.4	1687.2	1663.5	98.8	3600.1	4138.3	3917.9	3049.9	22.1	39.2	38.3	0.3	
3	54	2991.3	74.2	164.0	899.7	3812.5	2767.0	3013.9	3667.0	77.1	0.9	0.8	21.2	
3	55	626.7	1056.3	882.4	1592.4	3894.1	3913.1	3882.5	3904.0	14.8	25.4	20.9	38.8	
3	56	261.4	1658.0	1062.7	1345.9	3302.3	4061.3	3572.0	3335.9	2.6	38.3	24.8	34.3	
3	57	3015.5	66.5	142.4	214.2	3350.8	1636.6	899.5	3449.4	89.6	1.5	0.6	2.4	
#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
7	1	1245.8	976.3	961.9	1206.5	4109.1	4101.0	4051.8	4074.4	28.6	22.7	21.5	27.2	
7	2	1225.4	839.5	907.6	1183.4	3924.9	3928.4	3885.7	3853.0	29.6	20.4	21.1	28.8	
7	3	1211.0	838.0	906.1	1159.0	3904.6	3905.4	3870.0	3836.5	29.5	20.5	21.4	28.5	
7	4	1186.3	835.3	943.3	1126.2	3891.6	3893.4	3863.9	3822.6	29.0	20.5	22.7	27.7	
7	5	1216.2	823.4	900.4	1126.8	3833.3	3832.0	3811.5	3763.1	30.0	20.3	21.7	28.0	
7	6	1196.1	857.1	904.1	1085.5	3806.7	3807.3	3787.2	3742.4	29.7	21.3	22.0	27.0	
7	7	1180.9	846.7	875.6	1138.8	3809.7	3808.0	3780.4	3741.5	29.3	21.0	21.2	28.5	
7	8	1162.2	856.4	866.8	1134.9	3797.0	3791.4	3772.3	3728.4	29.0	21.4	21.1	28.5	
7	9	1145.2	854.4	855.1	1130.3	3763.8	3758.6	3737.8	3693.3	28.8	21.5	21.0	28.7	
7	10	1161.1	850.4	860.9	1098.1	3750.6	3745.8	3721.3	3680.1	29.4	21.5	21.2	27.9	
7	11	1148.0	840.6	861.2	1096.0	3728.2	3721.0	3693.9	3658.5	29.2	21.4	21.4	28.1	
7	12	1134.2	834.5	854.5	1093.7	3704.4	3697.3	3668.7	3632.7	29.0	21.4	21.4	28.2	
7	13	1131.8	828.8	844.7	1093.5	3690.8	3684.3	3659.4	3624.0	29.1	21.3	21.2	28.3	
7	14	1124.6	827.5	837.8	1083.2	3665.8	3661.7	3625.6	3593.9	29.1	21.4	21.2	28.3	
7	15	1119.3	822.9	830.7	1081.0	3650.4	3643.3	3619.3	3583.7	29.1	21.4	21.1	28.3	
7	16	1111.0	823.8	829.9	1074.3	3644.0	3636.7	3614.6	3577.2	29.0	21.5	21.2	28.3	
7	17	1103.9	817.6	826.0	1067.6	3620.1	3613.9	3588.2	3554.7	29.0	21.5	21.2	28.3	
7	18	1094.6	815.1	825.8	1055.6	3596.7	3590.1	3567.5	3531.1	29.0	21.6	21.3	28.1	
7	19	1090.5	810.8	822.5	1051.8	3586.6	3575.8	3551.0	3518.2	28.9	21.6	21.4	28.2	
7	20	1077.6	803.1	815.6	1041.1	3553.0	3543.7	3524.6	3488.2	28.9	21.6	21.4	28.1	
7	21	1073.5	800.8	813.5	1037.2	3540.8	3532.6	3507.2	3476.6	28.9	21.6	21.4	28.1	
7	22	1069.4	793.6	807.1	1029.3	3518.8	3509.4	3484.8	3454.4	28.9	21.5	21.4	28.1	
7	23	1067.6	789.8	800.7	1031.2	3511.4	3502.2	3483.1	3450.3	29.0	21.5	21.3	28.2	
7	24	1058.9	784.0	797.2	1020.8	3484.7	3477.1	3455.9	3423.9	29.0	21.5	21.4	28.1	
7	25	1047.2	772.5	787.1	1006.4	3440.4	3429.9	3405.0	3375.9	29.0	21.4	21.4	28.2	
7	26	1037.4	766.2	781.9	997.4	3414.3	3403.9	3375.9	3347.6	29.0	21.4	21.5	28.1	
7	27	1035.8	763.7	782.5	996.1	3407.9	3397.0	3360.1	3338.6	28.9	21.4	21.5	28.2	
7	28	1026.5	763.3	780.1	986.9	3391.5	3380.0	3354.7	3322.5	28.9	21.5	21.6	28.1	
7	29	1020.9	755.7	772.1	979.5	3363.2	3352.7	3328.9	3299.4	28.9	21.5	21.5	28.1	
7	30	1011.2	751.8	766.2	971.7	3338.5	3327.6	3302.9	3273.0	28.9	21.5	21.5	28.1	
7	31	1013.9	753.3	768.2	973.2	3348.6	3335.5	3307.3	3277.5	28.9	21.5	21.5	28.1	
7	32	1010.3	748.2	768.2	969.4	3334.9	3321.6	3294.9	3266.5	28.9	21.4	21.6	28.1	
7	33	1006.5	745.4	763.8	966.1	3323.4	3307.3	3278.9	3253.5	28.9	21.4	21.6	28.1	
7	34	1004.4	746.1	760.7	961.5	3315.9	3304.9	3272.6	3250.4	28.9	21.5	21.6	28.0	
7	35	997.9	735.8	752.3	953.8	3290.3	3274.7	3244.8	3218.8	29.0	21.4	21.5	28.1	
7	36	989.9	733.7	749.7	947.3	3272.4	3257.5	3227.9	3200.9	28.9	21.4	21.6	28.1	
7	37	988.4	733.2	747.6	946.3	3264.6	3249.8	3222.0	3196.4	28.9	21.5	21.5	28.1	
7	38	979.7	728.1	744.8	937.2	3240.1	3223.2	3194.2	3169.2	28.9	21.5	21.6	28.0	
7	39	974.8	724.2	739.7	933.6	3227.0	3209.5	3181.0	3155.8	28.9	21.5	21.6	28.1	
7	40	966.5	719.6	738.5	926.6	3203.7	3186.0	3152.3	3131.8	28.8	21.5	21.7	28.0	
7	41	966.8	716.0	733.8	925.4	3197.5	3180.2	3151.7	3129.6	28.9	21.4	21.6	28.0	
7	42	962.0	715.9	733.2	921.0	3184.9	3169.3	3134.9	3115.0	28.9	21.5	21.6	28.0	
7	43	960.4	713.0	731.6	918.3	3180.9	3162.0	3129.8	3107.3	28.8	21.5	21.7	28.0	
7	44	955.0	708.6	726.2	912.1	3158.5	3139.8	3111.2	3088.2	28.9	21.5	21.6	28.0	
7	45	925.2	683.4	698.1	885.7	3052.7	3038.0	3012.1	2988.2	28.9	21.4	21.6	28.1	
7	46	917.6	679.6	695.4	879.0	3030.7	3017.1	2993.4	2968.2	28.9	21.4	21.6	28.1	
7	47	916.2	677.2	691.8	876.9	3024.6	3009.6	2985.8	2961.5	28.9	21.4	21.6	28.1	
7	48	907.8	673.6	688.5	870.2	3001.1	2986.5	2964.1	2940.6	28.9	21.5	21.6	28.0	
7	49	905.2	673.1	685.8	867.7	2994.7	2982.1	2960.1	2936.4	28.8	21.5	21.6	28.0	
7	50	892.9	662.7	676.0	854.4	2950.8	2936.7	2915.3	2893.1	28.9	21.5	21.6	28.0	
7	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7	53	2.2	0.3	4.5	1.5	102.9	111.4	132.3	99.2	0.7	0.5	2.6	0.6	
7	54	0.3	0.1	0.7	0.2	102.8	102.6	112.6	99.2	0.2	0.1	0.4	0.1	
7	55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
7	56	1.8	0.4	4.0	1.3	100.8	103.2	118.1	98.3	0.8	0.5	2.3	0.7	
7	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
2	1	516.2	449.3	325.1	3410.7	4685.7	4546.8	3989.0	4349.6	9.3	9.8	4.4	76.4	
2	2	786.9	345.0	2387.6	417.1	3845.3	3840.2	3821.6	3871.8	19.6	8.7	61.5	10.2	
2	3	440.9	320.1	2231.9	772.1	3738.1	3682.7	3640.7	3700.3	11.2	8.5	60.4	19.9	
2	4	2255.0	435.1	383.8	546.2	3515.0	3519.7	3636.8	3511.8	63.4	12.1	9.9	14.7	
2	5	2305.9	360.8	671.5	323.4	3559.1	3581.2	3595.3	3565.1	64.0	9.8	17.8	8.5	
2	6	501.6	509.5	523.7	2217.7	3972.6	3561.8	3954.5	3586.6	11.6	15.2	12.2	61.1	
2	7	677.3	533.4	432.4	2242.5	3788.8	3746.4	3989.2	3717.9	17.2	13.7	9.7	59.4	
