42	B20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
43	B21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
44	B22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
45	C03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
46	C04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
47	C05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
48	C06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
49	C07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
50	C08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
51	C09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
52	C10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
53	C11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
54	C12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
55	C13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
56	C14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
57	C15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
58	C16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
59	C17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
60	C18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
61	C19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
62	C20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
63	C21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
64	C22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
65	D03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
66	D04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
67	D05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
68	D06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
69	D07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
70	D08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
71	D09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
72	D10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
73	D11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
74	D12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
75	D13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
76	D14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
77	D15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
78	D16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
79	D17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
80	D18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
81	D19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
82	D20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
83	D21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
84	D22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
85	E03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
86	E04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
87	E05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
88	E06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
89	E07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
90	E08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
91	E09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
92	E10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
93	E11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
94	E12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
95	E13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
96	E14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
97	E15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
98	E16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
99	E17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
100	E18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
101	E19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
102	E20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
103	E21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
104	E22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
105	F03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
106	F04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
107	F05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
108	F06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
109	F07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
110	F08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
111	F09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
112	F10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
113	F11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
114	F12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
115	F13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
116	F14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
117	F15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
118	F16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
119	F17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
120	F18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
121	F19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
122	F20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
123	F21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
124	F22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
125	G03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
126	G04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
127	G05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
128	G06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
129	G07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
130	G08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
131	G09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
132	G10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
133	G11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
134	G12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
135	G13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
136	G14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
137	G15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
138	G16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
139	G17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
140	G18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
141	G19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
142	G20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
143	G21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
144	G22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
145	H03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
146	H04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
147	H05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
148	H06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
149	H07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
150	H08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
151	H09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
152	H10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
153	H11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
154	H12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
155	H13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
156	H14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
157	H15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
158	H16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
159	H17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
160	H18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
161	H19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
162	H20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
163	H21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
164	H22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
165	I03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
166	I04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
167	I05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
168	I06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
169	I07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
170	I08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
171	I09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
172	I10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
173	I11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
174	I12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
175	I13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
176	I14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
177	I15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
178	I16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
179	I17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
180	I18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
181	I19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
182	I20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
183	I21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
184	I22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
185	J03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
186	J04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
187	J05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
188	J06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
189	J07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
190	J08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
191	J09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
192	J10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
193	J11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
194	J12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
195	J13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
196	J14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
197	J15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
198	J16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
199	J17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
200	J18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
201	J19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
202	J20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
203	J21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
204	J22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
205	K03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
206	K04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
207	K05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
208	K06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
209	K07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
210	K08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
211	K09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
212	K10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
213	K11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
214	K12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
215	K13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
216	K14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
217	K15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
218	K16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
219	K17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
220	K18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
221	K19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
222	K20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
223	K21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
224	K22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
225	L03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
226	L04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
227	L05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
228	L06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
229	L07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
230	L08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
231	L09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
232	L10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
233	L11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
234	L12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
235	L13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
236	L14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
237	L15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
238	L16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
239	L17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
240	L18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
241	L19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
242	L20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
243	L21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
244	L22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
245	M03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
246	M04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
247	M05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
248	M06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
249	M07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
250	M08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
251	M09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
252	M10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
253	M11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
254	M12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
255	M13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
256	M14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
257	M15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
258	M16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
259	M17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
260	M18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
261	M19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
262	M20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
263	M21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
264	M22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
265	N03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
266	N04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
267	N05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
268	N06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
269	N07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
270	N08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
271	N09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
272	N10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
273	N11	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
274	N12	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
275	N13	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
276	N14	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
277	N15	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
278	N16	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
279	N17	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
280	N18	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
281	N19	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
282	N20	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
283	N21	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
284	N22	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
285	O03	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
286	O04	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
287	O05	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
288	O06	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
289	O07	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
290	O08	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
291	O09	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
292	O10	\N	\N	6	2008-11-05 09:19:48.718+01	2	\N	\N	\N	1	4	\N
