301	554	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
302	558	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
303	566	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
304	567	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
305	572	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
306	573	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
307	575	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
308	576	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
309	577	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
310	578	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
311	580	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
312	581	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
313	583	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
314	586	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
315	587	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
316	590	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
317	593	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
318	595	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
319	596	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
320	597	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
321	598	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
322	599	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
323	602	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
324	604	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
325	605	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
326	607	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
327	608	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
328	610	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
329	611	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
330	613	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
331	617	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
332	622	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
333	623	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
334	624	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
335	627	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
336	629	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
337	634	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
338	637	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
339	638	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
340	640	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
341	641	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
342	642	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
343	643	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
344	648	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
345	649	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
346	650	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
347	651	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
348	652	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
349	653	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
350	654	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
351	655	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
352	656	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
353	657	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
354	658	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
355	659	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
356	660	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
357	662	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
358	664	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
359	665	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
360	666	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
361	668	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
362	669	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
363	670	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
364	671	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
365	672	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
366	673	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
367	675	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
368	680	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
369	682	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
370	684	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
371	685	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
372	686	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
373	695	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
374	696	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
375	699	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
376	701	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
377	706	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
378	710	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
379	715	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
380	716	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
381	717	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
382	718	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
383	719	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
384	726	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
385	727	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
386	728	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
387	729	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
388	730	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
389	731	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
390	732	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
391	733	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
392	735	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
393	747	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
394	753	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
395	754	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
396	757	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
397	759	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
398	760	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
399	761	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
400	762	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
401	763	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
402	765	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
403	766	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
404	767	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
405	768	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
406	770	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
407	771	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
408	773	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
409	774	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
410	775	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
411	776	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
412	777	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
413	778	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
414	779	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
415	780	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
416	781	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
417	782	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
418	783	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
419	784	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
420	785	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
421	786	3	2	\N	2008-11-05 09:18:36.259+01	1	\N
