14	A12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-20	\N	A12,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A12	'/cisd/mp001-1:a12':3 '200811050948718-20':1 'a12':2
15	A13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-21	\N	A13,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A13	'/cisd/mp001-1:a13':3 '200811050948718-21':1 'a13':2
16	A14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-22	\N	A14,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A14	'/cisd/mp001-1:a14':3 '200811050948718-22':1 'a14':2
17	A15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-23	\N	A15,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A15	'/cisd/mp001-1:a15':3 '200811050948718-23':1 'a15':2
18	A16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-24	\N	A16,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A16	'/cisd/mp001-1:a16':3 '200811050948718-24':1 'a16':2
19	A17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-25	\N	A17,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A17	'/cisd/mp001-1:a17':3 '200811050948718-25':1 'a17':2
20	A18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-26	\N	A18,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A18	'/cisd/mp001-1:a18':3 '200811050948718-26':1 'a18':2
21	A19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-27	\N	A19,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A19	'/cisd/mp001-1:a19':3 '200811050948718-27':1 'a19':2
22	A20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-28	\N	A20,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A20	'/cisd/mp001-1:a20':3 '200811050948718-28':1 'a20':2
23	A21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-29	\N	A21,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A21	'/cisd/mp001-1:a21':3 '200811050948718-29':1 'a21':2
24	A22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-30	\N	A22,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:A22	'/cisd/mp001-1:a22':3 '200811050948718-30':1 'a22':2
25	B03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-31	\N	B03,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B03	'/cisd/mp001-1:b03':3 '200811050948718-31':1 'b03':2
26	B04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-32	\N	B04,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B04	'/cisd/mp001-1:b04':3 '200811050948718-32':1 'b04':2
27	B05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-33	\N	B05,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B05	'/cisd/mp001-1:b05':3 '200811050948718-33':1 'b05':2
28	B06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-34	\N	B06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B06	'/cisd/mp001-1:b06':3 '200811050948718-34':1 'b06':2
29	B07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-35	\N	B07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B07	'/cisd/mp001-1:b07':3 '200811050948718-35':1 'b07':2
30	B08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-36	\N	B08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B08	'/cisd/mp001-1:b08':3 '200811050948718-36':1 'b08':2
31	B09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-37	\N	B09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B09	'/cisd/mp001-1:b09':3 '200811050948718-37':1 'b09':2
32	B10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-38	\N	B10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B10	'/cisd/mp001-1:b10':3 '200811050948718-38':1 'b10':2
33	B11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-39	\N	B11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B11	'/cisd/mp001-1:b11':3 '200811050948718-39':1 'b11':2
34	B12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-40	\N	B12,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B12	'/cisd/mp001-1:b12':3 '200811050948718-40':1 'b12':2
35	B13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-41	\N	B13,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B13	'/cisd/mp001-1:b13':3 '200811050948718-41':1 'b13':2
36	B14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-42	\N	B14,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B14	'/cisd/mp001-1:b14':3 '200811050948718-42':1 'b14':2
37	B15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-43	\N	B15,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B15	'/cisd/mp001-1:b15':3 '200811050948718-43':1 'b15':2
38	B16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-44	\N	B16,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B16	'/cisd/mp001-1:b16':3 '200811050948718-44':1 'b16':2
39	B17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-45	\N	B17,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B17	'/cisd/mp001-1:b17':3 '200811050948718-45':1 'b17':2
40	B18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-46	\N	B18,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B18	'/cisd/mp001-1:b18':3 '200811050948718-46':1 'b18':2
41	B19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-47	\N	B19,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B19	'/cisd/mp001-1:b19':3 '200811050948718-47':1 'b19':2
42	B20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-48	\N	B20,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B20	'/cisd/mp001-1:b20':3 '200811050948718-48':1 'b20':2
43	B21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-49	\N	B21,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B21	'/cisd/mp001-1:b21':3 '200811050948718-49':1 'b21':2
44	B22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-50	\N	B22,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:B22	'/cisd/mp001-1:b22':3 '200811050948718-50':1 'b22':2
45	C03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-51	\N	C03,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C03	'/cisd/mp001-1:c03':3 '200811050948718-51':1 'c03':2
46	C04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-52	\N	C04,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C04	'/cisd/mp001-1:c04':3 '200811050948718-52':1 'c04':2
47	C05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-53	\N	C05,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C05	'/cisd/mp001-1:c05':3 '200811050948718-53':1 'c05':2
48	C06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-54	\N	C06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C06	'/cisd/mp001-1:c06':3 '200811050948718-54':1 'c06':2
49	C07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-55	\N	C07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C07	'/cisd/mp001-1:c07':3 '200811050948718-55':1 'c07':2
50	C08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-56	\N	C08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C08	'/cisd/mp001-1:c08':3 '200811050948718-56':1 'c08':2
51	C09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-57	\N	C09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C09	'/cisd/mp001-1:c09':3 '200811050948718-57':1 'c09':2
52	C10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-58	\N	C10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C10	'/cisd/mp001-1:c10':3 '200811050948718-58':1 'c10':2
53	C11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-59	\N	C11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C11	'/cisd/mp001-1:c11':3 '200811050948718-59':1 'c11':2
54	C12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-60	\N	C12,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C12	'/cisd/mp001-1:c12':3 '200811050948718-60':1 'c12':2
55	C13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-61	\N	C13,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C13	'/cisd/mp001-1:c13':3 '200811050948718-61':1 'c13':2
56	C14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-62	\N	C14,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C14	'/cisd/mp001-1:c14':3 '200811050948718-62':1 'c14':2
57	C15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-63	\N	C15,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C15	'/cisd/mp001-1:c15':3 '200811050948718-63':1 'c15':2
58	C16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-64	\N	C16,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C16	'/cisd/mp001-1:c16':3 '200811050948718-64':1 'c16':2
59	C17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-65	\N	C17,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C17	'/cisd/mp001-1:c17':3 '200811050948718-65':1 'c17':2
60	C18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-66	\N	C18,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C18	'/cisd/mp001-1:c18':3 '200811050948718-66':1 'c18':2
61	C19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-67	\N	C19,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C19	'/cisd/mp001-1:c19':3 '200811050948718-67':1 'c19':2
62	C20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-68	\N	C20,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C20	'/cisd/mp001-1:c20':3 '200811050948718-68':1 'c20':2
63	C21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-69	\N	C21,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C21	'/cisd/mp001-1:c21':3 '200811050948718-69':1 'c21':2
64	C22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-70	\N	C22,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:C22	'/cisd/mp001-1:c22':3 '200811050948718-70':1 'c22':2
65	D03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-71	\N	D03,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D03	'/cisd/mp001-1:d03':3 '200811050948718-71':1 'd03':2
66	D04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-72	\N	D04,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D04	'/cisd/mp001-1:d04':3 '200811050948718-72':1 'd04':2
67	D05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-73	\N	D05,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D05	'/cisd/mp001-1:d05':3 '200811050948718-73':1 'd05':2
68	D06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-74	\N	D06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D06	'/cisd/mp001-1:d06':3 '200811050948718-74':1 'd06':2
69	D07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-75	\N	D07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D07	'/cisd/mp001-1:d07':3 '200811050948718-75':1 'd07':2
70	D08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-76	\N	D08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D08	'/cisd/mp001-1:d08':3 '200811050948718-76':1 'd08':2
71	D09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-77	\N	D09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D09	'/cisd/mp001-1:d09':3 '200811050948718-77':1 'd09':2
72	D10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-78	\N	D10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D10	'/cisd/mp001-1:d10':3 '200811050948718-78':1 'd10':2
73	D11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-79	\N	D11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D11	'/cisd/mp001-1:d11':3 '200811050948718-79':1 'd11':2
74	D12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-80	\N	D12,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D12	'/cisd/mp001-1:d12':3 '200811050948718-80':1 'd12':2
75	D13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-81	\N	D13,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D13	'/cisd/mp001-1:d13':3 '200811050948718-81':1 'd13':2
76	D14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-82	\N	D14,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D14	'/cisd/mp001-1:d14':3 '200811050948718-82':1 'd14':2
77	D15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-83	\N	D15,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D15	'/cisd/mp001-1:d15':3 '200811050948718-83':1 'd15':2
78	D16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-84	\N	D16,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D16	'/cisd/mp001-1:d16':3 '200811050948718-84':1 'd16':2
79	D17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-85	\N	D17,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D17	'/cisd/mp001-1:d17':3 '200811050948718-85':1 'd17':2
80	D18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-86	\N	D18,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D18	'/cisd/mp001-1:d18':3 '200811050948718-86':1 'd18':2
81	D19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-87	\N	D19,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D19	'/cisd/mp001-1:d19':3 '200811050948718-87':1 'd19':2
82	D20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-88	\N	D20,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D20	'/cisd/mp001-1:d20':3 '200811050948718-88':1 'd20':2
83	D21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-89	\N	D21,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D21	'/cisd/mp001-1:d21':3 '200811050948718-89':1 'd21':2
84	D22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-90	\N	D22,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:D22	'/cisd/mp001-1:d22':3 '200811050948718-90':1 'd22':2
85	E03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-91	\N	E03,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E03	'/cisd/mp001-1:e03':3 '200811050948718-91':1 'e03':2
86	E04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-92	\N	E04,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E04	'/cisd/mp001-1:e04':3 '200811050948718-92':1 'e04':2
87	E05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-93	\N	E05,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E05	'/cisd/mp001-1:e05':3 '200811050948718-93':1 'e05':2
88	E06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-94	\N	E06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E06	'/cisd/mp001-1:e06':3 '200811050948718-94':1 'e06':2
89	E07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-95	\N	E07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E07	'/cisd/mp001-1:e07':3 '200811050948718-95':1 'e07':2
90	E08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-96	\N	E08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E08	'/cisd/mp001-1:e08':3 '200811050948718-96':1 'e08':2
91	E09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-97	\N	E09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E09	'/cisd/mp001-1:e09':3 '200811050948718-97':1 'e09':2
92	E10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-98	\N	E10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E10	'/cisd/mp001-1:e10':3 '200811050948718-98':1 'e10':2
93	E11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-99	\N	E11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	/CISD/MP001-1:E11	'/cisd/mp001-1:e11':3 '200811050948718-99':1 'e11':2
