26	MP026-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
27	MP027-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
28	MP028-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
29	MP029-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
30	MP030-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
31	MP031-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
32	MP032-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
33	MP033-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
34	MP034-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
35	MP035-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
36	MP036-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
37	MP037-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
38	MP038-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
39	MP039-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
40	MP040-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
41	MP041-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
42	MP042-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
43	MP043-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
44	MP044-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
45	MP045-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
46	MP046-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
47	MP047-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
48	MP048-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
49	MP049-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
50	MP050-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
51	MP051-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
52	MP052-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
53	MP053-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
54	MP054-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
55	MP055-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
56	MP056-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
57	MP057-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
58	MP058-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
59	MP059-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
60	MP060-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
61	MP061-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
62	MP062-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
63	MP063-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
64	MP064-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
65	MP065-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
66	MP066-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
67	MP067-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
68	MP068-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
69	MP069-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
70	MP070-1	\N	\N	1	2007-07-25 15:11:49.001+02	1	\N	\N	1	\N	\N
71	A10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
72	A11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
73	A12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
74	A13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
75	A14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
76	A15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
77	A16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
78	A17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
79	A18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
80	A19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
81	A20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
82	A21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
83	A22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
84	A03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
85	A04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
86	A05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
87	A06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
88	A07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
89	A08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
90	A09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
91	B10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
92	B11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
93	B12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
94	B13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
95	B14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
96	B15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
97	B16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
98	B17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
99	B18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
100	B19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
101	B20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
102	B21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
103	B22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
104	B03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
105	B04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
106	B05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
107	B06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
108	B07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
109	B08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
110	B09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
111	C10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
112	C11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
113	C12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
114	C13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
115	C14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
116	C15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
117	C16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
118	C17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
119	C18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
120	C19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
121	C20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
122	C21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
123	C22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
124	C03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
125	C04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
126	C05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
127	C06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
128	C07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
129	C08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
130	C09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
131	D10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
132	D11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
133	D12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
134	D13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
135	D14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
136	D15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
137	D16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
138	D17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
139	D18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
140	D19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
141	D20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
142	D21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
143	D22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
144	D03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
145	D04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
146	D05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
147	D06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
148	D07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
149	D08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
150	D09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
151	E10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
152	E11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
153	E12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
154	E13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
155	E14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
156	E15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
157	E16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
158	E17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
159	E18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
160	E19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
161	E20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
162	E21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
163	E22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
164	E03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
165	E04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
166	E05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
167	E06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
168	E07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
169	E08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
170	E09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
171	F10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
172	F11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
173	F12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
174	F13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
175	F14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
176	F15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
177	F16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
178	F17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
179	F18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
180	F19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
181	F20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
182	F21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
183	F22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
184	F03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
185	F04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
186	F05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
187	F06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
188	F07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
189	F08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
190	F09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
191	G10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
192	G11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
193	G12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
194	G13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
195	G14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
196	G15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
197	G16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
198	G17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
199	G18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
200	G19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
201	G20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
202	G21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
203	G22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
204	G03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
205	G04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
206	G05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
207	G06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
208	G07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
209	G08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
210	G09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
211	H10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
212	H11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
213	H12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
214	H13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
215	H14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
216	H15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
217	H16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
218	H17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
219	H18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
220	H19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
221	H20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
222	H21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
223	H22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
224	H03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
225	H04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
226	H05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
227	H06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
228	H07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
229	H08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
230	H09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
231	I10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
232	I11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
233	I12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
234	I13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
235	I14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
236	I15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
237	I16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
238	I17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
239	I18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
240	I19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
241	I20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
242	I21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
243	I22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
244	I03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
245	I04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
246	I05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
247	I06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
248	I07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
249	I08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
250	I09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
251	J10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
252	J11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
253	J12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
254	J13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
255	J14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
256	J15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
257	J16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
258	J17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
259	J18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
260	J19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
261	J20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
262	J21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
263	J22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
264	J03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
265	J04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
266	J05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
267	J06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
268	J07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
269	J08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
270	J09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
271	K10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
272	K11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
273	K12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
274	K13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
275	K14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
276	K15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
277	K16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
278	K17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
279	K18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
280	K19	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
281	K20	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
282	K21	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
283	K22	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
284	K03	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
285	K04	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
286	K05	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
287	K06	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
288	K07	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
289	K08	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
290	K09	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
291	L10	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
292	L11	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
293	L12	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
294	L13	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
295	L14	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
296	L15	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
297	L16	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
298	L17	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
299	L18	\N	\N	6	2008-09-15 14:46:15.229862+02	1	\N	\N	1	\N	1
