1023	1093	4639
1024	1094	4375
1025	1095	4663
1026	1096	4438
1027	1097	4687
1028	1098	4462
1029	1099	4717
1030	1100	4486
1031	1101	4741
1032	1102	4510
1033	1103	4780
1034	1104	4249
1035	1105	4534
1036	1106	4273
1037	1107	4558
1038	1108	4297
1039	1109	4585
1040	1110	4321
1041	1111	4060
1042	1112	3685
1043	1113	4084
1044	1114	3709
1045	1115	4111
1046	1116	3736
1047	1117	4135
1048	1118	3763
1049	1119	4159
1050	1120	3907
1051	1121	4195
1052	1122	3931
1053	1123	4219
1054	1124	3571
1055	1125	3955
1056	1126	3604
1057	1127	3979
1058	1128	3634
1059	1129	4027
1060	1130	3661
1061	1131	4612
1062	1132	4354
1063	1133	4642
1064	1134	4378
1065	1135	4666
1066	1136	4441
1067	1137	4690
1068	1138	4465
1069	1139	4720
1070	1140	4489
1071	1141	4744
1072	1142	4513
1073	1143	4786
1074	1144	4252
1075	1145	4537
1076	1146	4276
1077	1147	4561
1078	1148	4300
1079	1149	4588
1080	1150	4324
1081	1151	4063
1082	1152	3688
1083	1153	4087
1084	1154	3712
1085	1155	4114
1086	1156	3742
1087	1157	4138
1088	1158	3766
1089	1159	4162
1090	1160	3910
1091	1161	4198
1092	1162	3934
1093	1163	4222
1094	1164	3574
1095	1165	3958
1096	1166	3613
1097	1167	3982
1098	1168	3637
1099	1169	4039
1100	1170	3664
1101	1171	4615
1102	1172	4357
1103	1173	4645
1104	1174	4381
1105	1175	4669
1106	1176	4444
1107	1177	4693
1108	1178	4468
1109	1179	4723
1110	1180	4492
1111	1181	4750
1112	1182	4516
1113	1183	4789
1114	1184	4255
1115	1185	4540
1116	1186	4279
1117	1187	4564
1118	1188	4303
1119	1189	4591
1120	1190	4327
1121	1191	4066
1122	1192	3691
1123	1193	4090
1124	1194	3715
1125	1195	4117
1126	1196	3745
1127	1197	4141
1128	1198	3769
1129	1199	4165
1130	1200	3913
1131	1201	4201
1132	1202	3937
1133	1203	4234
1134	1204	3583
1135	1205	3961
1136	1206	3616
1137	1207	3985
1138	1208	3640
1139	1209	4042
1140	1210	3667
1141	1211	4618
1142	1212	4360
1143	1213	4648
1144	1214	4384
1145	1215	4672
1146	1216	4447
1147	1217	4696
1148	1218	4471
1149	1219	4726
1150	1220	4495
1151	1221	4762
1152	1222	4519
1153	1223	4792
1154	1224	4258
1155	1225	4543
1156	1226	4282
1157	1227	4570
1158	1228	4306
1159	1229	4594
1160	1230	4336
1161	1231	4069
1162	1232	3694
1163	1233	4093
1164	1234	3718
1165	1235	4120
1166	1236	3748
1167	1237	4144
1168	1238	3772
1169	1239	4180
1170	1240	3916
1171	1241	4204
1172	1242	3940
1173	1243	4237
1174	1244	3589
1175	1245	3964
1176	1246	3619
1177	1247	3988
1178	1248	3646
1179	1249	4045
1180	1250	3670
1181	1251	4621
1182	1252	4363
1183	1253	4651
1184	1254	4387
1185	1255	4675
1186	1256	4450
1187	1257	4699
1188	1258	4474
1189	1259	4729
1190	1260	4498
1191	1261	4765
1192	1262	4522
1193	1263	4795
1194	1264	4261
1195	1265	4546
1196	1266	4285
1197	1267	4573
1198	1268	4309
1199	1269	4597
1200	1270	4339
1201	1271	4072
1202	1272	3697
1203	1273	4096
1204	1274	3721
1205	1275	4123
1206	1276	3751
1207	1277	4147
1208	1278	3895
1209	1279	4183
1210	1280	3919
1211	1281	4207
1212	1282	3943
1213	1283	4240
1214	1284	3592
1215	1285	3967
1216	1286	3622
1217	1287	3991
1218	1288	3649
1219	1289	4048
1220	1290	3673
1221	1291	4624
1222	1292	4366
1223	1293	4654
1224	1294	4429
1225	1295	4678
1226	1296	4453
1227	1297	4702
1228	1298	4477
1229	1299	4732
1230	1300	4501
1231	1301	4768
1232	1302	4525
1233	1303	4798
1234	1304	4264
1235	1305	4549
1236	1306	4288
1237	1307	4576
1238	1308	4312
1239	1309	4600
1240	1310	4342
1241	1311	4075
1242	1312	3700
1243	1313	4099
1244	1314	3724
1245	1315	4126
1246	1316	3754
1247	1317	4150
1248	1318	3898
1249	1319	4186
1250	1320	3922
1251	1321	4210
1252	1322	3946
1253	1323	4243
1254	1324	3595
1255	1325	3970
1256	1326	3625
1257	1327	4018
1258	1328	3652
1259	1329	4051
1260	1330	3676
1261	1331	4627
1262	1332	4369
1263	1333	4657
1264	1334	4432
1265	1335	4681
1266	1336	4456
1267	1337	4711
1268	1338	4480
1269	1339	4735
1270	1340	4504
1271	1341	4771
1272	1342	4528
1273	1343	4801
1274	1344	4267
1275	1345	4552
1276	1346	4291
1277	1347	4579
1278	1348	4315
1279	1349	4603
1280	1350	4345
1281	1351	5146
1282	1352	4924
1283	1353	5170
1284	1354	4948
1285	1355	5194
1286	1356	4972
1287	1357	5221
1288	1358	4996
1289	1359	5248
1290	1360	5020
1291	1361	5278
1292	1362	5044
1293	1363	5302
1294	1364	4804
1295	1365	5068
1296	1366	4828
1297	1367	5098
1298	1368	4852
1299	1369	5125
1300	1370	4891
1301	1371	5701
1302	1372	5431
1303	1373	5725
1304	1374	5458
1305	1375	5752
1306	1376	5494
1307	1377	5776
1308	1378	5533
1309	1379	5800
1310	1380	5557
1311	1381	5836
1312	1382	5596
1313	1383	5863
1314	1384	5326
1315	1385	5620
1316	1386	5350
1317	1387	5644
1318	1388	5377
1319	1389	5677
1320	1390	5407
1321	1391	5149
1322	1392	4927
1323	1393	5173
1324	1394	4951
1325	1395	5197
1326	1396	4975
1327	1397	5224
1328	1398	4999
1329	1399	5251
1330	1400	5023
1331	1401	5281
1332	1402	5047
1333	1403	5305
1334	1404	4807
1335	1405	5071
1336	1406	4831
1337	1407	5101
1338	1408	4855
1339	1409	5125
1340	1410	4894
1341	1411	5704
1342	1412	5434
1343	1413	5728
1344	1414	5461
1345	1415	5755
1346	1416	5497
1347	1417	5779
1348	1418	5536
1349	1419	5803
1350	1420	5560
1351	1421	5839
1352	1422	5599
1353	1423	5866
1354	1424	5329
1355	1425	5623
1356	1426	5353
1357	1427	5647
1358	1428	5380
1359	1429	5680
1360	1430	5410
1361	1431	5152
1362	1432	4930
1363	1433	5176
1364	1434	4954
1365	1435	5200
1366	1436	4978
1367	1437	5227
1368	1438	5002
1369	1439	5254
1370	1440	5026
1371	1441	5284
1372	1442	5050
1373	1443	5308
1374	1444	4810
1375	1445	5074
1376	1446	4834
1377	1447	5104
1378	1448	4858
1379	1449	5128
1380	1450	4897
1381	1451	5707
1382	1452	5437
1383	1453	5731
1384	1454	5464
1385	1455	5758
1386	1456	5500
1387	1457	5782
1388	1458	5539
1389	1459	5809
1390	1460	5563
1391	1461	5842
1392	1462	5602
1393	1463	5872
1394	1464	5332
1395	1465	5626
1396	1466	5356
1397	1467	5650
1398	1468	5383
1399	1469	5683
1400	1470	5413
1401	1471	5155
1402	1472	4933
1403	1473	5179
1404	1474	4957
1405	1475	5203
1406	1476	4981
1407	1477	5230
1408	1478	5005
1409	1479	5257
1410	1480	5029
1411	1481	5287
1412	1482	5053
1413	1483	5311
1414	1484	4813
1415	1485	5077
1416	1486	4837
1417	1487	5107
1418	1488	4861
1419	1489	5131
1420	1490	4900
1421	1491	5710
1422	1492	5440
1423	1493	5734
1424	1494	5467
1425	1495	5761
1426	1496	5518
1427	1497	5785
1428	1498	5542
1429	1499	5812
1430	1500	5578
1431	1501	5845
1432	1502	5605
1433	1503	5875
1434	1504	5335
1435	1505	5629
1436	1506	5359
1437	1507	5653
1438	1508	5389
1439	1509	5686
1440	1510	5416
1441	1511	5158
1442	1512	4936
1443	1513	5182
1444	1514	4960
1445	1515	5206
1446	1516	4984
1447	1517	5233
1448	1518	5008
1449	1519	5260
1450	1520	5032
1451	1521	5290
1452	1522	5056
1453	1523	5314
1454	1524	4816
1455	1525	5083
1456	1526	4840
1457	1527	5113
1458	1528	4864
1459	1529	5134
1460	1530	4912
1461	1531	5713
1462	1532	5446
1463	1533	5737
1464	1534	5470
1465	1535	5764
1466	1536	5521
1467	1537	5788
1468	1538	5545
1469	1539	5815
1470	1540	5581
1471	1541	5848
1472	1542	5608
1473	1543	5878
1474	1544	5338
1475	1545	5632
1476	1546	5362
1477	1547	5656
1478	1548	5392
1479	1549	5689
1480	1550	5419
1481	1551	5161
1482	1552	4939
1483	1553	5185
1484	1554	4963
1485	1555	5209
1486	1556	4987
1487	1557	5236
1488	1558	5011
1489	1559	5263
1490	1560	5035
1491	1561	5293
1492	1562	5059
1493	1563	5317
1494	1564	4819
1495	1565	5089
1496	1566	4843
1497	1567	5116
1498	1568	4867
1499	1569	5137
1500	1570	4915
1501	1571	5716
1502	1572	5449
1503	1573	5740
1504	1574	5479
1505	1575	5767
1506	1576	5524
1507	1577	5791
1508	1578	5548
1509	1579	5818
1510	1580	5584
1511	1581	5851
1512	1582	5611
1513	1583	5881
1514	1584	5341
1515	1585	5635
1516	1586	5365
1517	1587	5659
1518	1588	5395
1519	1589	5692
1520	1590	5422
1521	1591	5164
1522	1592	4942
1523	1593	5188
1524	1594	4966
1525	1595	5215
1526	1596	4990
1527	1597	5239
1528	1598	5014
1529	1599	5272
1530	1600	5038
1531	1601	5296
1532	1602	5062
1533	1603	5320
1534	1604	4822
1535	1605	5092
1536	1606	4846
1537	1607	5119
1538	1608	4870
1539	1609	5140
1540	1610	4918
1541	1611	5719
1542	1612	5452
1543	1613	5743
1544	1614	5485
1545	1615	5770
1546	1616	5527
1547	1617	5794
1548	1618	5551
1549	1619	5821
1550	1620	5587
1551	1621	5854
1552	1622	5614
1553	1623	5884
1554	1624	5344
1555	1625	5638
1556	1626	5368
1557	1627	5668
1558	1628	5398
1559	1629	5695
1560	1630	5425
1561	1631	5167
1562	1632	4945
1563	1633	5191
1564	1634	4969
1565	1635	5218
1566	1636	4993
1567	1637	5242
1568	1638	5017
1569	1639	5275
1570	1640	5041
1571	1641	5299
1572	1642	5065
1573	1643	5323
1574	1644	4825
1575	1645	5095
1576	1646	4849
1577	1647	5122
1578	1648	4888
1579	1649	5143
1580	1650	4921
1581	1651	5722
1582	1652	5455
1583	1653	5746
1584	1654	5491
1585	1655	5773
1586	1656	5530
1587	1657	5797
1588	1658	5554
1589	1659	5824
1590	1660	5593
1591	1661	5857
1592	1662	5617
1593	1663	5887
1594	1664	5347
1595	1665	5641
1596	1666	5371
1597	1667	5674
1598	1668	5401
1599	1669	5698
1600	1670	5428
1601	1671	6309
1602	1672	5994
1603	1673	6336
1604	1674	6027
1605	1675	6375
1606	1676	6051
1607	1677	6408
1608	1678	6090
1609	1679	6432
1610	1680	6117
1611	1681	6459
1612	1682	6141
1613	1683	6492
1614	1684	5890
1615	1685	6186
1616	1686	5913
1617	1687	6234
1618	1688	5946
1619	1689	6258
1620	1690	5970
1621	1691	6957
1622	1692	6672
1623	1693	6984
1624	1694	6711
1625	1695	7116
1626	1696	6735
1627	1697	7287
1628	1698	6807
1629	1699	7311
1630	1700	6834
1631	1701	7338
1632	1702	6858
1633	1703	7365
1634	1704	6516
1635	1705	6885
1636	1706	6540
1637	1707	6909
1638	1708	6594
1639	1709	6933
1640	1710	6639
1641	1711	6312
1642	1712	5997
1643	1713	6354
1644	1714	6030
1645	1715	6378
1646	1716	6054
1647	1717	6411
1648	1718	6093
1649	1719	6435
1650	1720	6120
1651	1721	6462
1652	1722	6144
1653	1723	6495
1654	1724	5893
1655	1725	6189
1656	1726	5916
1657	1727	6237
1658	1728	5949
1659	1729	6261
1660	1730	5973
1661	1731	6960
1662	1732	6675
1663	1733	6987
1664	1734	6714
1665	1735	7119
1666	1736	6738
1667	1737	7290
1668	1738	6810
1669	1739	7314
1670	1740	6837
1671	1741	7341
1672	1742	6861
1673	1743	7368
1674	1744	6519
1675	1745	6888
1676	1746	6546
1677	1747	6912
1678	1748	6597
1679	1749	6936
1680	1750	6642
1681	1751	6315
1682	1752	6000
1683	1753	6357
1684	1754	6033
1685	1755	6381
1686	1756	6057
1687	1757	6414
1688	1758	6096
1689	1759	6438
1690	1760	6123
1691	1761	6465
1692	1762	6147
1693	1763	6498
1694	1764	5896
1695	1765	6192
1696	1766	5919
1697	1767	6240
1698	1768	5952
1699	1769	6264
1700	1770	5976
1701	1771	6963
1702	1772	6678
1703	1773	6993
1704	1774	6717
1705	1775	7122
1706	1776	6780
1707	1777	7293
1708	1778	6813
1709	1779	7317
1710	1780	6840
1711	1781	7344
1712	1782	6867
1713	1783	7371
1714	1784	6522
1715	1785	6891
1716	1786	6549
1717	1787	6915
1718	1788	6600
1719	1789	6939
1720	1790	6648
1721	1791	6318
1722	1792	6012
1723	1793	6360
1724	1794	6036
1725	1795	6384
1726	1796	6060
1727	1797	6417
1728	1798	6099
1729	1799	6441
1730	1800	6126
1731	1801	6468
1732	1802	6165
1733	1803	6501
1734	1804	5898
1735	1805	6195
1736	1806	5922
1737	1807	6243
1738	1808	5955
1739	1809	6267
1740	1810	5979
1741	1811	6966
1742	1812	6681
1743	1813	6996
1744	1814	6720
1745	1815	7125
1746	1816	6786
1747	1817	7296
1748	1818	6816
1749	1819	7320
1750	1820	6843
1751	1821	7347
1752	1822	6870
1753	1823	7374
1754	1824	6525
1755	1825	6894
1756	1826	6555
1757	1827	6918
1758	1828	6603
1759	1829	6942
1760	1830	6651
1761	1831	6324
1762	1832	6015
1763	1833	6363
1764	1834	6039
1765	1835	6396
1766	1836	6063
1767	1837	6420
1768	1838	6102
1769	1839	6444
1770	1840	6129
1771	1841	6471
1772	1842	6171
1773	1843	6504
1774	1844	5901
1775	1845	6216
1776	1846	5928
1777	1847	6246
1778	1848	5958
1779	1849	6270
1780	1850	5982
1781	1851	6969
1782	1852	6684
1783	1853	7008
1784	1854	6723
1785	1855	7128
1786	1856	6789
1787	1857	7299
1788	1858	6822
1789	1859	7323
1790	1860	6846
1791	1861	7350
1792	1862	6873
1793	1863	7377
1794	1864	6528
1795	1865	6897
1796	1866	6582
1797	1867	6921
1798	1868	6606
1799	1869	6945
1800	1870	6654
