28	B06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-34	\N	B06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-34':2 '200811050948718':1 'b06':3
29	B07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-35	\N	B07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-35':2 '200811050948718':1 'b07':3
30	B08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-36	\N	B08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-36':2 '200811050948718':1 'b08':3
31	B09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-37	\N	B09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-37':2 '200811050948718':1 'b09':3
32	B10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-38	\N	B10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-38':2 '200811050948718':1 'b10':3
33	B11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-39	\N	B11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-39':2 '200811050948718':1 'b11':3
34	B12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-40	\N	B12,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-40':2 '200811050948718':1 'b12':3
35	B13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-41	\N	B13,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-41':2 '200811050948718':1 'b13':3
36	B14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-42	\N	B14,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-42':2 '200811050948718':1 'b14':3
37	B15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-43	\N	B15,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-43':2 '200811050948718':1 'b15':3
38	B16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-44	\N	B16,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-44':2 '200811050948718':1 'b16':3
39	B17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-45	\N	B17,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-45':2 '200811050948718':1 'b17':3
40	B18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-46	\N	B18,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-46':2 '200811050948718':1 'b18':3
41	B19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-47	\N	B19,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-47':2 '200811050948718':1 'b19':3
42	B20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-48	\N	B20,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-48':2 '200811050948718':1 'b20':3
43	B21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-49	\N	B21,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-49':2 '200811050948718':1 'b21':3
44	B22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-50	\N	B22,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-50':2 '200811050948718':1 'b22':3
45	C03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-51	\N	C03,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-51':2 '200811050948718':1 'c03':3
46	C04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-52	\N	C04,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-52':2 '200811050948718':1 'c04':3
47	C05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-53	\N	C05,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-53':2 '200811050948718':1 'c05':3
48	C06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-54	\N	C06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-54':2 '200811050948718':1 'c06':3
49	C07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-55	\N	C07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-55':2 '200811050948718':1 'c07':3
50	C08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-56	\N	C08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-56':2 '200811050948718':1 'c08':3
51	C09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-57	\N	C09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-57':2 '200811050948718':1 'c09':3
52	C10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-58	\N	C10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-58':2 '200811050948718':1 'c10':3
53	C11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-59	\N	C11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-59':2 '200811050948718':1 'c11':3
54	C12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-60	\N	C12,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-60':2 '200811050948718':1 'c12':3
55	C13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-61	\N	C13,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-61':2 '200811050948718':1 'c13':3
56	C14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-62	\N	C14,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-62':2 '200811050948718':1 'c14':3
57	C15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-63	\N	C15,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-63':2 '200811050948718':1 'c15':3
58	C16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-64	\N	C16,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-64':2 '200811050948718':1 'c16':3
59	C17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-65	\N	C17,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-65':2 '200811050948718':1 'c17':3
60	C18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-66	\N	C18,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-66':2 '200811050948718':1 'c18':3
61	C19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-67	\N	C19,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-67':2 '200811050948718':1 'c19':3
62	C20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-68	\N	C20,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-68':2 '200811050948718':1 'c20':3
63	C21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-69	\N	C21,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-69':2 '200811050948718':1 'c21':3
64	C22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-70	\N	C22,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-70':2 '200811050948718':1 'c22':3
65	D03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-71	\N	D03,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-71':2 '200811050948718':1 'd03':3
66	D04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-72	\N	D04,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-72':2 '200811050948718':1 'd04':3
67	D05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-73	\N	D05,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-73':2 '200811050948718':1 'd05':3
68	D06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-74	\N	D06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-74':2 '200811050948718':1 'd06':3
69	D07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-75	\N	D07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-75':2 '200811050948718':1 'd07':3
70	D08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-76	\N	D08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-76':2 '200811050948718':1 'd08':3
71	D09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-77	\N	D09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-77':2 '200811050948718':1 'd09':3
72	D10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-78	\N	D10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-78':2 '200811050948718':1 'd10':3
73	D11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-79	\N	D11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-79':2 '200811050948718':1 'd11':3
74	D12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-80	\N	D12,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-80':2 '200811050948718':1 'd12':3
75	D13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-81	\N	D13,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-81':2 '200811050948718':1 'd13':3
76	D14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-82	\N	D14,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-82':2 '200811050948718':1 'd14':3
77	D15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-83	\N	D15,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-83':2 '200811050948718':1 'd15':3
78	D16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-84	\N	D16,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-84':2 '200811050948718':1 'd16':3
79	D17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-85	\N	D17,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-85':2 '200811050948718':1 'd17':3
80	D18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-86	\N	D18,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-86':2 '200811050948718':1 'd18':3
81	D19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-87	\N	D19,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-87':2 '200811050948718':1 'd19':3
82	D20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-88	\N	D20,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-88':2 '200811050948718':1 'd20':3
83	D21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-89	\N	D21,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-89':2 '200811050948718':1 'd21':3
84	D22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-90	\N	D22,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-90':2 '200811050948718':1 'd22':3
85	E03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-91	\N	E03,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-91':2 '200811050948718':1 'e03':3
86	E04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-92	\N	E04,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-92':2 '200811050948718':1 'e04':3
87	E05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-93	\N	E05,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-93':2 '200811050948718':1 'e05':3
88	E06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-94	\N	E06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-94':2 '200811050948718':1 'e06':3
89	E07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-95	\N	E07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-95':2 '200811050948718':1 'e07':3
90	E08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-96	\N	E08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-96':2 '200811050948718':1 'e08':3
91	E09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-97	\N	E09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-97':2 '200811050948718':1 'e09':3
92	E10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-98	\N	E10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-98':2 '200811050948718':1 'e10':3
93	E11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-99	\N	E11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-99':2 '200811050948718':1 'e11':3
94	E12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-100	\N	E12,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-100':2 '200811050948718':1 'e12':3
95	E13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-101	\N	E13,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-101':2 '200811050948718':1 'e13':3
96	E14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-102	\N	E14,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-102':2 '200811050948718':1 'e14':3
97	E15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-103	\N	E15,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-103':2 '200811050948718':1 'e15':3
98	E16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-104	\N	E16,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-104':2 '200811050948718':1 'e16':3
99	E17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-105	\N	E17,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-105':2 '200811050948718':1 'e17':3
100	E18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-106	\N	E18,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-106':2 '200811050948718':1 'e18':3
101	E19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-107	\N	E19,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-107':2 '200811050948718':1 'e19':3
102	E20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-108	\N	E20,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-108':2 '200811050948718':1 'e20':3
103	E21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-109	\N	E21,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-109':2 '200811050948718':1 'e21':3
104	E22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-110	\N	E22,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-110':2 '200811050948718':1 'e22':3
105	F03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-111	\N	F03,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-111':2 '200811050948718':1 'f03':3
106	F04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-112	\N	F04,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-112':2 '200811050948718':1 'f04':3
107	F05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-113	\N	F05,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-113':2 '200811050948718':1 'f05':3
108	F06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-114	\N	F06,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-114':2 '200811050948718':1 'f06':3
109	F07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-115	\N	F07,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-115':2 '200811050948718':1 'f07':3
110	F08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-116	\N	F08,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-116':2 '200811050948718':1 'f08':3
111	F09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-117	\N	F09,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-117':2 '200811050948718':1 'f09':3
112	F10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-118	\N	F10,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-118':2 '200811050948718':1 'f10':3
113	F11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-119	\N	F11,4,-1,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f	'-119':2 '200811050948718':1 'f11':3
